precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
10,30,164,678,37,2139,3048,0.98%,5.38%,22.24%,1.21%,70.18%
11,7,36,290,35,730,1098,0.64%,3.28%,26.41%,3.19%,66.48%
12,47,47,230,40,1565,1929,2.44%,2.44%,11.92%,2.07%,81.13%
18,47,15,426,54,2141,2683,1.75%,0.56%,15.88%,2.01%,79.80%
19,17,41,447,56,1781,2342,0.73%,1.75%,19.09%,2.39%,76.05%
20,16,35,1076,33,1291,2451,0.65%,1.43%,43.90%,1.35%,52.67%
21,14,39,1138,80,1560,2831,0.49%,1.38%,40.20%,2.83%,55.10%
23,6,5,377,23,600,1011,0.59%,0.49%,37.29%,2.27%,59.35%
24,20,19,114,19,896,1068,1.87%,1.78%,10.67%,1.78%,83.90%
25,13,13,335,26,838,1225,1.06%,1.06%,27.35%,2.12%,68.41%
30,6,9,63,56,722,856,0.70%,1.05%,7.36%,6.54%,84.35%
31,13,8,295,59,1402,1777,0.73%,0.45%,16.60%,3.32%,78.90%
32,69,71,906,73,2354,3473,1.99%,2.04%,26.09%,2.10%,67.78%
33,41,70,405,96,1386,1998,2.05%,3.50%,20.27%,4.80%,69.37%
34,21,14,117,73,1400,1625,1.29%,0.86%,7.20%,4.49%,86.15%
35,0,68,106,9,215,398,0.00%,17.09%,26.63%,2.26%,54.02%
41,6,12,99,25,825,967,0.62%,1.24%,10.24%,2.59%,85.32%
44,24,64,358,101,2371,2918,0.82%,2.19%,12.27%,3.46%,81.25%
45,82,794,1008,115,3157,5156,1.59%,15.40%,19.55%,2.23%,61.23%
46,32,52,450,47,1056,1637,1.95%,3.18%,27.49%,2.87%,64.51%
47,46,70,336,25,1577,2054,2.24%,3.41%,16.36%,1.22%,76.78%
