Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
10,516,25,191,732,0.7049180328,0.0341530055,0.2609289617,Rep,3
11,256,14,104,374,0.6844919786,0.0374331551,0.2780748663,Rep,3
12,739,17,137,893,0.8275475924,0.0190369541,0.1534154535,Rep,3
18,1162,20,183,1365,0.8512820513,0.0146520147,0.1340659341,Rep,3
19,870,18,130,1018,0.8546168959,0.0176817289,0.1277013752,Rep,3
20,686,19,149,854,0.8032786885,0.0222482436,0.1744730679,Rep,3
21,783,18,153,954,0.8207547170,0.0188679245,0.1603773585,Rep,3
23,302,5,63,370,0.8162162162,0.0135135135,0.1702702703,Rep,3
24,484,7,100,591,0.8189509306,0.0118443316,0.1692047377,Rep,3
25,494,8,59,561,0.8805704100,0.0142602496,0.1051693405,Rep,3
30,443,8,55,506,0.8754940711,0.0158102767,0.1086956522,Rep,3
31,821,14,112,947,0.8669482577,0.0147835269,0.1182682154,Rep,3
32,959,28,172,1159,0.8274374461,0.0241587575,0.1484037964,Rep,3
33,395,21,192,608,0.6496710526,0.0345394737,0.3157894737,Rep,3
34,893,13,114,1020,0.8754901961,0.0127450980,0.1117647059,Rep,3
35,56,3,38,97,0.5773195876,0.0309278351,0.3917525773,Rep,2
41,543,7,60,610,0.8901639344,0.0114754098,0.0983606557,Rep,3
44,1459,29,156,1644,0.8874695864,0.0176399027,0.0948905109,Rep,3
45,745,33,264,1042,0.7149712092,0.0316698656,0.2533589251,Rep,3
46,358,15,107,480,0.7458333333,0.0312500000,0.2229166667,Rep,3
47,592,15,162,769,0.7698309493,0.0195058518,0.2106631990,Rep,3
