precinct,registered,ballots_cast,blank
1,1255,,
2,3828,,
3,3143,,
4,2655,,
5,2352,,
7,963,,
8,3066,,
9,4633,,
10,5143,,
11,2104,,
12,1929,,
13,3734,,
14,3597,,
15,570,,
16,5767,,
