precinct,registered,ballots_cast,blank
guadalupe:102,1416,743,0
guadalupe:104,1072,413,0
guadalupe:106,3446,1911,0
guadalupe:110,241,138,0
guadalupe:112,231,34,0
guadalupe:115,371,232,0
guadalupe:119,1972,1142,0
guadalupe:123,0,1,0
guadalupe:124,3,2,0
guadalupe:127,16,9,0
guadalupe:201,624,201,0
guadalupe:202,1245,384,0
guadalupe:203,765,208,0
guadalupe:204,1866,629,0
guadalupe:207,1301,415,0
guadalupe:209,1072,241,0
guadalupe:210,876,444,0
guadalupe:211,116,76,0
guadalupe:212,199,85,0
guadalupe:214,753,421,0
guadalupe:215,1033,587,0
guadalupe:216,245,142,0
guadalupe:217,189,67,0
guadalupe:218,78,30,0
guadalupe:219,106,51,0
guadalupe:220,84,31,0
guadalupe:221,31,17,0
guadalupe:222,7,0,0
guadalupe:223,279,147,0
guadalupe:224,186,57,0
guadalupe:225,22,11,0
guadalupe:229,168,56,0
guadalupe:230,109,74,0
guadalupe:231,125,88,0
guadalupe:406,1430,943,0
guadalupe:413,779,484,0
