precinct,registered,ballots_cast,blank
bexar:1011,576,,
bexar:1014,1436,,
bexar:1015,1486,,
bexar:1016,1254,,
bexar:1017,238,,
bexar:1018,2471,,
bexar:1019,929,,
bexar:1020,2422,,
bexar:1021,1744,,
bexar:1022,985,,
bexar:1023,2673,,
bexar:1025,770,,
bexar:1026,1344,,
bexar:1028,1021,,
bexar:1030,81,,
bexar:1033,2226,,
bexar:1034,4352,,
bexar:1035,1148,,
bexar:1036,3729,,
bexar:1037,2648,,
bexar:1038,3254,,
bexar:1039,3350,,
bexar:1040,2830,,
bexar:1041,2430,,
bexar:1042,1213,,
bexar:1044,2127,,
bexar:1045,3427,,
bexar:1046,2127,,
bexar:1047,1796,,
bexar:1048,2309,,
bexar:1049,2673,,
bexar:1050,1417,,
bexar:1051,2140,,
bexar:1052,2124,,
bexar:1053,260,,
bexar:1054,2592,,
bexar:1055,2038,,
bexar:1056,3312,,
bexar:1058,2814,,
bexar:1059,503,,
bexar:1060,3033,,
bexar:1061,2817,,
bexar:1062,192,,
bexar:1063,2340,,
bexar:1064,1313,,
bexar:1065,2429,,
bexar:1066,857,,
bexar:1067,3265,,
bexar:1068,2159,,
bexar:1069,490,,
bexar:1073,3759,,
bexar:1075,2428,,
bexar:1081,1901,,
bexar:1089,1635,,
bexar:1090,0,,
bexar:1091,2319,,
bexar:1092,1194,,
bexar:1093,1230,,
bexar:1094,2598,,
bexar:1095,370,,
bexar:1097,853,,
bexar:1101,0,,
bexar:1102,1052,,
bexar:1103,850,,
bexar:1105,756,,
bexar:1106,0,,
bexar:1107,3210,,
bexar:1108,4787,,
bexar:1109,3,,
bexar:1110,3057,,
bexar:1111,5068,,
bexar:1113,3135,,
bexar:1114,49,,
bexar:1115,205,,
bexar:1116,1379,,
bexar:1117,366,,
bexar:1118,4281,,
bexar:1121,3532,,
bexar:1122,4863,,
bexar:1123,620,,
bexar:1124,809,,
bexar:1125,2190,,
bexar:1127,631,,
bexar:1128,1670,,
