precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,14
101,IND,IND Nathan Lewis,44
101,REP,Jodey C. Arrington,430
201,,Over Votes,0
201,,Under Votes,11
201,IND,IND Nathan Lewis,27
201,REP,Jodey C. Arrington,188
202,,Over Votes,0
202,,Under Votes,0
202,IND,IND Nathan Lewis,5
202,REP,Jodey C. Arrington,157
301,,Over Votes,0
301,,Under Votes,10
301,IND,IND Nathan Lewis,44
301,REP,Jodey C. Arrington,573
303,,Over Votes,0
303,,Under Votes,0
303,IND,IND Nathan Lewis,0
303,REP,Jodey C. Arrington,18
401,,Over Votes,0
401,,Under Votes,1
401,IND,IND Nathan Lewis,5
401,REP,Jodey C. Arrington,143
402,,Over Votes,0
402,,Under Votes,3
402,IND,IND Nathan Lewis,27
402,REP,Jodey C. Arrington,73
