precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,8
101,DEM,Janet T. Dudding,56
101,LIB,V. Alonzo Echevarria-Garza,14
101,REP,Glenn Hegar,410
201,,Over Votes,0
201,,Under Votes,9
201,DEM,Janet T. Dudding,42
201,LIB,V. Alonzo Echevarria-Garza,9
201,REP,Glenn Hegar,166
202,,Over Votes,0
202,,Under Votes,0
202,DEM,Janet T. Dudding,7
202,LIB,V. Alonzo Echevarria-Garza,1
202,REP,Glenn Hegar,154
301,,Over Votes,0
301,,Under Votes,5
301,DEM,Janet T. Dudding,45
301,LIB,V. Alonzo Echevarria-Garza,17
301,REP,Glenn Hegar,560
303,,Over Votes,0
303,,Under Votes,0
303,DEM,Janet T. Dudding,0
303,LIB,V. Alonzo Echevarria-Garza,0
303,REP,Glenn Hegar,18
401,,Over Votes,0
401,,Under Votes,2
401,DEM,Janet T. Dudding,6
401,LIB,V. Alonzo Echevarria-Garza,0
401,REP,Glenn Hegar,141
402,,Over Votes,0
402,,Under Votes,3
402,DEM,Janet T. Dudding,27
402,LIB,V. Alonzo Echevarria-Garza,2
402,REP,Glenn Hegar,71
