Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
jefferson:1,104,8,841,953,0.1091290661,0.0083945435,0.8824763903,Dem,3
jefferson:2,110,4,463,577,0.1906412478,0.0069324090,0.8024263432,Dem,3
jefferson:3,64,6,976,1046,0.0611854685,0.0057361377,0.9330783939,Dem,3
jefferson:5,458,11,546,1015,0.4512315271,0.0108374384,0.5379310345,Dem,1
jefferson:6,221,8,481,710,0.3112676056,0.0112676056,0.6774647887,Dem,3
jefferson:7,339,16,519,874,0.3878718535,0.0183066362,0.5938215103,Dem,2
jefferson:8,35,2,330,367,0.0953678474,0.0054495913,0.8991825613,Dem,3
jefferson:9,2259,23,424,2706,0.8348115299,0.0084996305,0.1566888396,Rep,3
jefferson:10,66,4,260,330,0.2000000000,0.0121212121,0.7878787879,Dem,3
jefferson:11,38,3,165,206,0.1844660194,0.0145631068,0.8009708738,Dem,3
jefferson:12,12,2,251,265,0.0452830189,0.0075471698,0.9471698113,Dem,3
jefferson:13,12,1,186,199,0.0603015075,0.0050251256,0.9346733668,Dem,3
jefferson:14,64,5,685,754,0.0848806366,0.0066312997,0.9084880637,Dem,3
jefferson:15,98,4,573,675,0.1451851852,0.0059259259,0.8488888889,Dem,3
jefferson:16,37,2,186,225,0.1644444444,0.0088888889,0.8266666667,Dem,3
jefferson:17,718,15,1024,1757,0.4086511098,0.0085372795,0.5828116107,Dem,2
jefferson:18,26,5,824,855,0.0304093567,0.0058479532,0.9637426901,Dem,3
jefferson:19,78,5,718,801,0.0973782772,0.0062421973,0.8963795256,Dem,3
jefferson:20,61,6,538,605,0.1008264463,0.0099173554,0.8892561983,Dem,3
jefferson:21,100,2,61,163,0.6134969325,0.0122699387,0.3742331288,Rep,2
jefferson:22,1078,25,1684,2787,0.3867958378,0.0089702189,0.6042339433,Dem,2
jefferson:23,370,7,1075,1452,0.2548209366,0.0048209366,0.7403581267,Dem,3
jefferson:27,394,12,474,880,0.4477272727,0.0136363636,0.5386363636,Dem,1
jefferson:28,204,5,378,587,0.3475298126,0.0085178876,0.6439522998,Dem,2
