precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
ellis:1001,29,1772,1019,32,744,3596,0.81%,49.28%,28.34%,0.89%,20.69%
ellis:1002,2,0,26,8,132,168,1.19%,0.00%,15.48%,4.76%,78.57%
ellis:1003,28,312,1051,100,1642,3133,0.89%,9.96%,33.55%,3.19%,52.41%
ellis:1004,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
ellis:1005,116,751,899,117,3227,5110,2.27%,14.70%,17.59%,2.29%,63.15%
ellis:1006,147,985,1206,149,2435,4922,2.99%,20.01%,24.50%,3.03%,49.47%
ellis:1007,37,220,637,79,1884,2857,1.30%,7.70%,22.30%,2.77%,65.94%
ellis:1008,3,15,152,12,99,281,1.07%,5.34%,54.09%,4.27%,35.23%
ellis:1009,46,176,1865,148,3192,5427,0.85%,3.24%,34.37%,2.73%,58.82%
ellis:1010,58,327,899,73,1848,3205,1.81%,10.20%,28.05%,2.28%,57.66%
ellis:1011,46,542,1305,100,2198,4191,1.10%,12.93%,31.14%,2.39%,52.45%
ellis:1012,69,816,3635,83,2209,6812,1.01%,11.98%,53.36%,1.22%,32.43%
ellis:1013,13,194,1740,47,1316,3310,0.39%,5.86%,52.57%,1.42%,39.76%
ellis:1014,25,105,361,73,1935,2499,1.00%,4.20%,14.45%,2.92%,77.43%
ellis:1015,51,620,1799,78,2643,5191,0.98%,11.94%,34.66%,1.50%,50.92%
ellis:1016,25,999,2314,61,858,4257,0.59%,23.47%,54.36%,1.43%,20.16%
ellis:1017,47,408,1774,62,2601,4892,0.96%,8.34%,36.26%,1.27%,53.17%
ellis:1018,42,1014,3004,26,1525,5611,0.75%,18.07%,53.54%,0.46%,27.18%
ellis:1019,57,205,1332,81,2245,3920,1.45%,5.23%,33.98%,2.07%,57.27%
ellis:1020,26,179,1168,56,1816,3245,0.80%,5.52%,35.99%,1.73%,55.96%
ellis:1021,12,97,531,63,1491,2194,0.55%,4.42%,24.20%,2.87%,67.96%
ellis:1022,71,731,1706,160,2912,5580,1.27%,13.10%,30.57%,2.87%,52.19%
ellis:1023,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
ellis:1024,47,197,983,107,2064,3398,1.38%,5.80%,28.93%,3.15%,60.74%
ellis:1025,40,763,1007,110,2897,4817,0.83%,15.84%,20.91%,2.28%,60.14%
ellis:1026,65,433,1265,116,2815,4694,1.38%,9.22%,26.95%,2.47%,59.97%
ellis:1027,63,493,668,76,2358,3658,1.72%,13.48%,18.26%,2.08%,64.46%
ellis:1028,25,217,1592,112,2338,4284,0.58%,5.07%,37.16%,2.61%,54.58%
ellis:1029,9,51,403,23,529,1015,0.89%,5.02%,39.70%,2.27%,52.12%
ellis:1030,15,409,672,42,1894,3032,0.49%,13.49%,22.16%,1.39%,62.47%
ellis:1031,12,224,253,19,617,1125,1.07%,19.91%,22.49%,1.69%,54.84%
ellis:1032,50,207,759,162,3596,4774,1.05%,4.34%,15.90%,3.39%,75.32%
ellis:1033,52,281,410,58,1936,2737,1.90%,10.27%,14.98%,2.12%,70.73%
ellis:1034,89,458,698,172,4049,5466,1.63%,8.38%,12.77%,3.15%,74.08%
ellis:1035,58,246,1138,107,2177,3726,1.56%,6.60%,30.54%,2.87%,58.43%
ellis:1036,121,677,967,154,3540,5459,2.22%,12.40%,17.71%,2.82%,64.85%
ellis:1037,39,135,268,87,1838,2367,1.65%,5.70%,11.32%,3.68%,77.65%
ellis:1038,104,796,748,110,3711,5469,1.90%,14.55%,13.68%,2.01%,67.86%
ellis:1039,97,671,972,133,3914,5787,1.68%,11.59%,16.80%,2.30%,67.63%
ellis:1040,0,11,35,18,335,399,0.00%,2.76%,8.77%,4.51%,83.96%
ellis:1041,65,217,394,99,2716,3491,1.86%,6.22%,11.29%,2.84%,77.80%
ellis:1042,3,59,97,29,394,582,0.52%,10.14%,16.67%,4.98%,67.70%
ellis:1043,87,573,882,135,3256,4933,1.76%,11.62%,17.88%,2.74%,66.00%
ellis:1044,12,80,215,11,529,847,1.42%,9.45%,25.38%,1.30%,62.46%
ellis:1045,5,3,26,1,153,188,2.66%,1.60%,13.83%,0.53%,81.38%
ellis:1046,3,14,63,10,304,394,0.76%,3.55%,15.99%,2.54%,77.16%
ellis:1047,11,19,179,22,345,576,1.91%,3.30%,31.08%,3.82%,59.90%
ellis:1048,44,383,732,66,1613,2838,1.55%,13.50%,25.79%,2.33%,56.84%
ellis:1049,7,60,230,28,585,910,0.77%,6.59%,25.27%,3.08%,64.29%
ellis:1050,97,2247,1272,53,2059,5728,1.69%,39.23%,22.21%,0.93%,35.95%
ellis:1051,62,705,1878,113,2192,4950,1.25%,14.24%,37.94%,2.28%,44.28%
ellis:1052,30,1468,911,54,1255,3718,0.81%,39.48%,24.50%,1.45%,33.75%
ellis:1053,47,651,557,68,1448,2771,1.70%,23.49%,20.10%,2.45%,52.26%
ellis:1054,40,2161,882,26,947,4056,0.99%,53.28%,21.75%,0.64%,23.35%
ellis:1055,64,547,506,102,2512,3731,1.72%,14.66%,13.56%,2.73%,67.33%
ellis:1056,52,234,394,90,2639,3409,1.53%,6.86%,11.56%,2.64%,77.41%
ellis:1057,114,575,458,68,2137,3352,3.40%,17.15%,13.66%,2.03%,63.75%
ellis:1058,42,217,869,41,1031,2200,1.91%,9.86%,39.50%,1.86%,46.86%
ellis:1059,18,50,226,59,820,1173,1.53%,4.26%,19.27%,5.03%,69.91%
