precinct,registered,ballots_cast,blank
collin:1,2782,1926,0
collin:10,868,625,0
collin:100,25,8,0
collin:101,4300,2865,0
collin:102,2555,1957,0
collin:106,1869,1255,1
collin:107,3373,2417,0
collin:11,5011,3421,1
collin:112,3166,2322,0
collin:113,3351,2087,0
collin:114,4252,3062,0
collin:116,5006,3553,1
collin:117,4426,2934,2
collin:118,4297,2996,0
collin:119,2398,1696,2
collin:12,2195,1618,0
collin:120,3653,2693,0
collin:121,2892,1952,1
collin:122,4972,3708,1
collin:126,4969,3443,0
collin:127,3929,2671,1
collin:128,3137,2395,0
collin:129,4643,3072,0
collin:13,3241,2521,0
collin:130,3972,2813,1
collin:131,3151,2136,0
collin:133,2939,1791,0
collin:137,2004,1418,0
collin:140,4848,3591,0
collin:141,3514,2511,0
collin:144,2956,2072,1
collin:145,1780,1237,1
collin:146,4860,3233,0
collin:147,2281,1409,0
collin:148,1133,851,0
collin:149,4621,3310,0
collin:15,1670,981,3
collin:150,4928,3948,0
collin:151,1856,1296,0
collin:153,5328,3739,2
collin:155,3016,2129,1
collin:156,3797,2569,0
collin:157,4358,3111,1
collin:159,3385,2049,1
collin:16,5869,4290,1
collin:160,530,430,0
collin:161,298,192,0
collin:162,687,558,0
collin:165,972,736,0
collin:166,4384,3051,0
collin:168,1966,1418,0
collin:169,3534,2485,2
collin:17,5847,3902,0
collin:170,1921,1364,0
collin:171,2980,1965,0
collin:172,2941,2202,0
collin:173,645,492,0
collin:174,4648,2951,2
collin:175,2083,1492,1
collin:178,3375,2404,1
collin:179,4704,3766,0
collin:18,1012,671,0
collin:181,3166,2049,0
collin:182,4037,2765,1
collin:183,117,80,0
collin:185,54,40,0
collin:186,148,89,0
collin:187,616,447,0
collin:188,76,60,0
collin:189,1245,863,0
collin:19,1611,1208,0
collin:190,71,46,0
collin:191,967,582,1
collin:192,4881,3436,0
collin:193,1308,877,0
collin:194,33,19,0
collin:195,935,674,0
collin:196,2001,1352,0
collin:197,1270,858,0
collin:198,129,90,0
collin:2,4987,2989,0
collin:20,2184,1684,2
collin:200,2726,1894,0
collin:202,2,2,0
collin:203,3182,2344,0
collin:204,354,282,0
collin:205,35,27,0
collin:206,2002,1431,0
collin:207,4081,2925,1
collin:208,4359,3323,0
collin:210,1746,1290,0
collin:211,3433,2455,0
collin:214,4814,3722,0
collin:215,3503,2092,1
collin:216,4771,3565,0
collin:217,3140,2190,1
collin:218,4297,3093,1
collin:219,4559,3137,1
collin:221,5274,3776,0
collin:222,3965,2870,1
collin:223,2501,1839,0
collin:224,3351,2568,1
collin:227,4468,3160,0
collin:228,6131,3843,1
collin:230,4953,3021,0
collin:231,3938,2850,0
collin:232,3850,2755,0
collin:233,2089,1443,0
collin:234,3351,2585,0
collin:236,3015,2217,1
collin:237,2345,1522,3
collin:238,4043,2583,0
collin:239,4293,3051,0
collin:240,4358,3212,0
collin:241,1549,1115,0
collin:242,3578,2604,0
collin:243,1684,1272,0
collin:244,3235,2337,0
collin:246,2859,2137,1
collin:247,2436,1876,0
collin:249,4743,3053,0
collin:25,4119,2900,1
collin:251,2568,1852,0
collin:252,3149,2338,0
collin:27,2812,1880,0
collin:28,3641,2445,0
collin:3,2951,1363,2
collin:31,2067,1577,0
collin:32,2504,1865,0
collin:33,6771,4814,1
collin:34,4401,3041,2
collin:35,1861,1293,0
collin:37,2779,1966,0
collin:38,3899,2387,0
collin:4,3793,2858,2
collin:40,3639,2556,0
collin:41,5161,3826,1
collin:42,2302,1548,0
collin:43,3543,2121,0
collin:44,1697,924,1
collin:45,3501,2475,0
collin:47,2634,1822,1
collin:5,1043,733,3
collin:53,2224,1662,0
collin:56,3558,2429,2
collin:57,5279,3455,0
collin:59,4034,2725,0
collin:6,1650,1109,0
collin:60,3282,2489,0
collin:61,1688,1214,0
collin:63,2074,1604,0
collin:64,2695,1840,0
collin:65,1249,847,1
collin:69,3878,2831,0
collin:7,1580,1035,0
collin:71,1812,1314,0
collin:76,3331,2363,4
collin:8,6230,4129,0
collin:80,3657,2509,0
collin:81,2973,2031,1
collin:82,3005,1870,0
collin:83,4265,2914,1
collin:86,3050,2194,0
collin:87,3486,2531,0
collin:9,4905,3253,2
collin:90,3268,2400,0
collin:91,2325,1659,1
collin:93,297,222,1
collin:95,3171,2237,0
collin:96,1509,782,0
collin:97,1344,1070,0
collin:98,1618,1019,0
collin:99,403,257,0
