precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,7
10,,Write-in,2
10,DEM,"Mary ""MJ"" Hegar",191
10,GRN,David B. Collins,8
10,LIB,Kerry Douglas McKennon,23
10,REP,John Cornyn,517
11,,Over Votes,0
11,,Under Votes,11
11,,Write-in,0
11,DEM,"Mary ""MJ"" Hegar",94
11,GRN,David B. Collins,11
11,LIB,Kerry Douglas McKennon,17
11,REP,John Cornyn,257
12,,Over Votes,0
12,,Under Votes,10
12,,Write-in,0
12,DEM,"Mary ""MJ"" Hegar",144
12,GRN,David B. Collins,3
12,LIB,Kerry Douglas McKennon,16
12,REP,John Cornyn,739
18,,Over Votes,0
18,,Under Votes,14
18,,Write-in,1
18,DEM,"Mary ""MJ"" Hegar",182
18,GRN,David B. Collins,4
18,LIB,Kerry Douglas McKennon,18
18,REP,John Cornyn,1168
19,,Over Votes,0
19,,Under Votes,19
19,,Write-in,2
19,DEM,"Mary ""MJ"" Hegar",135
19,GRN,David B. Collins,3
19,LIB,Kerry Douglas McKennon,20
19,REP,John Cornyn,865
20,,Over Votes,0
20,,Under Votes,15
20,,Write-in,1
20,DEM,"Mary ""MJ"" Hegar",139
20,GRN,David B. Collins,8
20,LIB,Kerry Douglas McKennon,19
20,REP,John Cornyn,689
21,,Over Votes,0
21,,Under Votes,14
21,,Write-in,0
21,DEM,"Mary ""MJ"" Hegar",155
21,GRN,David B. Collins,6
21,LIB,Kerry Douglas McKennon,18
21,REP,John Cornyn,780
23,,Over Votes,0
23,,Under Votes,5
23,,Write-in,0
23,DEM,"Mary ""MJ"" Hegar",67
23,GRN,David B. Collins,0
23,LIB,Kerry Douglas McKennon,7
23,REP,John Cornyn,301
24,,Over Votes,0
24,,Under Votes,14
24,,Write-in,0
24,DEM,"Mary ""MJ"" Hegar",98
24,GRN,David B. Collins,3
24,LIB,Kerry Douglas McKennon,8
24,REP,John Cornyn,484
25,,Over Votes,0
25,,Under Votes,10
25,,Write-in,0
25,DEM,"Mary ""MJ"" Hegar",59
25,GRN,David B. Collins,2
25,LIB,Kerry Douglas McKennon,8
25,REP,John Cornyn,495
30,,Over Votes,0
30,,Under Votes,3
30,,Write-in,1
30,DEM,"Mary ""MJ"" Hegar",57
30,GRN,David B. Collins,3
30,LIB,Kerry Douglas McKennon,3
30,REP,John Cornyn,446
31,,Over Votes,0
31,,Under Votes,10
31,,Write-in,0
31,DEM,"Mary ""MJ"" Hegar",119
31,GRN,David B. Collins,4
31,LIB,Kerry Douglas McKennon,10
31,REP,John Cornyn,819
32,,Over Votes,0
32,,Under Votes,11
32,,Write-in,1
32,DEM,"Mary ""MJ"" Hegar",171
32,GRN,David B. Collins,10
32,LIB,Kerry Douglas McKennon,29
32,REP,John Cornyn,954
33,,Over Votes,0
33,,Under Votes,6
33,,Write-in,0
33,DEM,"Mary ""MJ"" Hegar",201
33,GRN,David B. Collins,6
33,LIB,Kerry Douglas McKennon,18
33,REP,John Cornyn,391
34,,Over Votes,0
34,,Under Votes,8
34,,Write-in,0
34,DEM,"Mary ""MJ"" Hegar",116
34,GRN,David B. Collins,6
34,LIB,Kerry Douglas McKennon,11
34,REP,John Cornyn,893
35,,Over Votes,0
35,,Under Votes,1
35,,Write-in,0
35,DEM,"Mary ""MJ"" Hegar",37
35,GRN,David B. Collins,1
35,LIB,Kerry Douglas McKennon,4
35,REP,John Cornyn,57
41,,Over Votes,0
41,,Under Votes,1
41,,Write-in,0
41,DEM,"Mary ""MJ"" Hegar",64
41,GRN,David B. Collins,3
41,LIB,Kerry Douglas McKennon,8
41,REP,John Cornyn,542
44,,Over Votes,0
44,,Under Votes,8
44,,Write-in,2
44,DEM,"Mary ""MJ"" Hegar",151
44,GRN,David B. Collins,3
44,LIB,Kerry Douglas McKennon,34
44,REP,John Cornyn,1472
45,,Over Votes,0
45,,Under Votes,14
45,,Write-in,1
45,DEM,"Mary ""MJ"" Hegar",258
45,GRN,David B. Collins,6
45,LIB,Kerry Douglas McKennon,35
45,REP,John Cornyn,748
46,,Over Votes,0
46,,Under Votes,13
46,,Write-in,0
46,DEM,"Mary ""MJ"" Hegar",105
46,GRN,David B. Collins,9
46,LIB,Kerry Douglas McKennon,13
46,REP,John Cornyn,356
47,,Over Votes,0
47,,Under Votes,15
47,,Write-in,2
47,DEM,"Mary ""MJ"" Hegar",164
47,GRN,David B. Collins,3
47,LIB,Kerry Douglas McKennon,16
47,REP,John Cornyn,591
