precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,56
10,IND,IND Paul Tyus,134
10,REP,Matt Coates,558
11,,Over Votes,0
11,,Under Votes,45
11,IND,IND Paul Tyus,89
11,REP,Matt Coates,256
12,,Over Votes,0
12,,Under Votes,49
12,IND,IND Paul Tyus,112
12,REP,Matt Coates,751
18,,Over Votes,0
18,,Under Votes,68
18,IND,IND Paul Tyus,187
18,REP,Matt Coates,1132
19,,Over Votes,0
19,,Under Votes,50
19,IND,IND Paul Tyus,133
19,REP,Matt Coates,861
20,,Over Votes,0
20,,Under Votes,53
20,IND,IND Paul Tyus,170
20,REP,Matt Coates,648
21,,Over Votes,0
21,,Under Votes,61
21,IND,IND Paul Tyus,192
21,REP,Matt Coates,720
23,,Over Votes,0
23,,Under Votes,20
23,IND,IND Paul Tyus,70
23,REP,Matt Coates,290
24,,Over Votes,0
24,,Under Votes,32
24,IND,IND Paul Tyus,82
24,REP,Matt Coates,493
25,,Over Votes,0
25,,Under Votes,33
25,IND,IND Paul Tyus,99
25,REP,Matt Coates,442
30,,Over Votes,0
30,,Under Votes,17
30,IND,IND Paul Tyus,56
30,REP,Matt Coates,440
31,,Over Votes,0
31,,Under Votes,41
31,IND,IND Paul Tyus,119
31,REP,Matt Coates,802
32,,Over Votes,0
32,,Under Votes,75
32,IND,IND Paul Tyus,162
32,REP,Matt Coates,939
33,,Over Votes,0
33,,Under Votes,57
33,IND,IND Paul Tyus,147
33,REP,Matt Coates,418
34,,Over Votes,0
34,,Under Votes,47
34,IND,IND Paul Tyus,104
34,REP,Matt Coates,883
35,,Over Votes,0
35,,Under Votes,18
35,IND,IND Paul Tyus,20
35,REP,Matt Coates,62
41,,Over Votes,0
41,,Under Votes,29
41,IND,IND Paul Tyus,70
41,REP,Matt Coates,519
44,,Over Votes,0
44,,Under Votes,74
44,IND,IND Paul Tyus,206
44,REP,Matt Coates,1389
45,,Over Votes,0
45,,Under Votes,90
45,IND,IND Paul Tyus,184
45,REP,Matt Coates,787
46,,Over Votes,0
46,,Under Votes,38
46,IND,IND Paul Tyus,101
46,REP,Matt Coates,357
47,,Over Votes,0
47,,Under Votes,68
47,IND,IND Paul Tyus,121
47,REP,Matt Coates,602
