precinct,party,candidate,votes
10,,Over Votes,0
10,,Under Votes,104
10,REP,Shelby Slawson,644
11,,Over Votes,0
11,,Under Votes,78
11,REP,Shelby Slawson,312
12,,Over Votes,0
12,,Under Votes,109
12,REP,Shelby Slawson,803
18,,Over Votes,0
18,,Under Votes,143
18,REP,Shelby Slawson,1244
19,,Over Votes,0
19,,Under Votes,118
19,REP,Shelby Slawson,926
20,,Over Votes,0
20,,Under Votes,91
20,REP,Shelby Slawson,780
21,,Over Votes,0
21,,Under Votes,102
21,REP,Shelby Slawson,871
23,,Over Votes,0
23,,Under Votes,52
23,REP,Shelby Slawson,328
24,,Over Votes,0
24,,Under Votes,78
24,REP,Shelby Slawson,529
25,,Over Votes,0
25,,Under Votes,51
25,REP,Shelby Slawson,523
30,,Over Votes,0
30,,Under Votes,51
30,REP,Shelby Slawson,462
31,,Over Votes,0
31,,Under Votes,94
31,REP,Shelby Slawson,868
32,,Over Votes,0
32,,Under Votes,140
32,REP,Shelby Slawson,1036
33,,Over Votes,0
33,,Under Votes,131
33,REP,Shelby Slawson,491
34,,Over Votes,0
34,,Under Votes,104
34,REP,Shelby Slawson,930
35,,Over Votes,0
35,,Under Votes,25
35,REP,Shelby Slawson,75
41,,Over Votes,0
41,,Under Votes,57
41,REP,Shelby Slawson,561
44,,Over Votes,0
44,,Under Votes,148
44,REP,Shelby Slawson,1521
45,,Over Votes,0
45,,Under Votes,204
45,REP,Shelby Slawson,857
46,,Over Votes,0
46,,Under Votes,70
46,REP,Shelby Slawson,426
47,,Over Votes,0
47,,Under Votes,133
47,REP,Shelby Slawson,658
