precinct,party,candidate,votes
1,DEM,Erin A. Nowell,66
1,LIB,Thomas Edward Oxford,9
1,REP,Debra Lehrmann,971
2,DEM,Erin A. Nowell,66
2,LIB,Thomas Edward Oxford,13
2,REP,Debra Lehrmann,874
3,DEM,Erin A. Nowell,61
3,LIB,Thomas Edward Oxford,3
3,REP,Debra Lehrmann,162
4,DEM,Erin A. Nowell,5
4,LIB,Thomas Edward Oxford,1
4,REP,Debra Lehrmann,156
5,DEM,Erin A. Nowell,39
5,LIB,Thomas Edward Oxford,7
5,REP,Debra Lehrmann,537
6,DEM,Erin A. Nowell,99
6,LIB,Thomas Edward Oxford,5
6,REP,Debra Lehrmann,847
7,DEM,Erin A. Nowell,33
7,LIB,Thomas Edward Oxford,3
7,REP,Debra Lehrmann,35
8,DEM,Erin A. Nowell,22
8,LIB,Thomas Edward Oxford,1
8,REP,Debra Lehrmann,147
