precinct,party,candidate,votes
1,DEM,Janet T. Dudding,69
1,LIB,V. Alonzo Echevarria-Garza,4
1,REP,Glenn Hegar,977
2,DEM,Janet T. Dudding,65
2,LIB,V. Alonzo Echevarria-Garza,5
2,REP,Glenn Hegar,880
3,DEM,Janet T. Dudding,59
3,LIB,V. Alonzo Echevarria-Garza,2
3,REP,Glenn Hegar,165
4,DEM,Janet T. Dudding,6
4,LIB,V. Alonzo Echevarria-Garza,1
4,REP,Glenn Hegar,154
5,DEM,Janet T. Dudding,37
5,LIB,V. Alonzo Echevarria-Garza,1
5,REP,Glenn Hegar,545
6,DEM,Janet T. Dudding,95
6,LIB,V. Alonzo Echevarria-Garza,3
6,REP,Glenn Hegar,851
7,DEM,Janet T. Dudding,35
7,LIB,V. Alonzo Echevarria-Garza,1
7,REP,Glenn Hegar,35
8,DEM,Janet T. Dudding,20
8,LIB,V. Alonzo Echevarria-Garza,2
8,REP,Glenn Hegar,149
