precinct,party,candidate,votes
1,DEM,Steve Russell,63
1,LIB,Desarae Lindsey,13
1,REP,Robert Nichols,965
2,DEM,Steve Russell,65
2,LIB,Desarae Lindsey,6
2,REP,Robert Nichols,881
3,DEM,Steve Russell,58
3,LIB,Desarae Lindsey,1
3,REP,Robert Nichols,168
4,DEM,Steve Russell,5
4,LIB,Desarae Lindsey,2
4,REP,Robert Nichols,157
5,DEM,Steve Russell,40
5,LIB,Desarae Lindsey,1
5,REP,Robert Nichols,542
6,DEM,Steve Russell,96
6,LIB,Desarae Lindsey,4
6,REP,Robert Nichols,851
7,DEM,Steve Russell,33
7,LIB,Desarae Lindsey,3
7,REP,Robert Nichols,36
8,DEM,Steve Russell,19
8,LIB,Desarae Lindsey,1
8,REP,Robert Nichols,151
