precinct,party,candidate,votes
4LP,,Jacob Haynes,32
4LP,,Mander Clark,5
4LP,,Over Votes,0
4LP,,Under Votes,2
4MS,,Jacob Haynes,15
4MS,,Mander Clark,25
4MS,,Over Votes,0
4MS,,Under Votes,8
4NLP,,Jacob Haynes,453
4NLP,,Mander Clark,221
4NLP,,Over Votes,0
4NLP,,Under Votes,127
4SE,,Jacob Haynes,37
4SE,,Mander Clark,34
4SE,,Over Votes,0
4SE,,Under Votes,34
