precinct,party,candidate,votes
3B,,Chad West,335
3B,,Chad Wilhelm,320
3B,,Fred Griffin,593
3B,,Greg Wyatt,651
3B,,Larry Cox,314
3B,,Marsha Stephens,571
3B,,Michele Olson Blackmon,529
3B,,Over Votes,0
3B,,Sheri Williams,360
3B,,Under Votes,2695
3C,,Chad West,238
3C,,Chad Wilhelm,238
3C,,Fred Griffin,442
3C,,Greg Wyatt,344
3C,,Larry Cox,188
3C,,Marsha Stephens,318
3C,,Michele Olson Blackmon,340
3C,,Over Votes,0
3C,,Sheri Williams,221
3C,,Under Votes,2139
3CS,,Chad West,255
3CS,,Chad Wilhelm,287
3CS,,Fred Griffin,433
3CS,,Greg Wyatt,411
3CS,,Larry Cox,218
3CS,,Marsha Stephens,343
3CS,,Michele Olson Blackmon,337
3CS,,Over Votes,0
3CS,,Sheri Williams,257
3CS,,Under Votes,1999
3M,,Chad West,109
3M,,Chad Wilhelm,75
3M,,Fred Griffin,154
3M,,Greg Wyatt,110
3M,,Larry Cox,82
3M,,Marsha Stephens,114
3M,,Michele Olson Blackmon,108
3M,,Over Votes,0
3M,,Sheri Williams,94
3M,,Under Votes,870
3N,,Chad West,8
3N,,Chad Wilhelm,3
3N,,Fred Griffin,5
3N,,Greg Wyatt,3
3N,,Larry Cox,5
3N,,Marsha Stephens,4
3N,,Michele Olson Blackmon,2
3N,,Over Votes,0
3N,,Sheri Williams,6
3N,,Under Votes,72
3WS,,Chad West,127
3WS,,Chad Wilhelm,127
3WS,,Fred Griffin,172
3WS,,Greg Wyatt,139
3WS,,Larry Cox,135
3WS,,Marsha Stephens,139
3WS,,Michele Olson Blackmon,147
3WS,,Over Votes,0
3WS,,Sheri Williams,122
3WS,,Under Votes,1672
4LP,,Chad West,118
4LP,,Chad Wilhelm,105
4LP,,Fred Griffin,186
4LP,,Greg Wyatt,124
4LP,,Larry Cox,147
4LP,,Marsha Stephens,145
4LP,,Michele Olson Blackmon,168
4LP,,Over Votes,0
4LP,,Sheri Williams,173
4LP,,Under Votes,2174
4MS,,Chad West,122
4MS,,Chad Wilhelm,94
4MS,,Fred Griffin,182
4MS,,Greg Wyatt,147
4MS,,Larry Cox,83
4MS,,Marsha Stephens,163
4MS,,Michele Olson Blackmon,163
4MS,,Over Votes,0
4MS,,Sheri Williams,112
4MS,,Under Votes,1182
4NLP,,Chad West,5
4NLP,,Chad Wilhelm,4
4NLP,,Fred Griffin,16
4NLP,,Greg Wyatt,17
4NLP,,Larry Cox,5
4NLP,,Marsha Stephens,18
4NLP,,Michele Olson Blackmon,17
4NLP,,Over Votes,0
4NLP,,Sheri Williams,14
4NLP,,Under Votes,60
4SE,,Chad West,22
4SE,,Chad Wilhelm,8
4SE,,Fred Griffin,15
4SE,,Greg Wyatt,14
4SE,,Larry Cox,8
4SE,,Marsha Stephens,21
4SE,,Michele Olson Blackmon,20
4SE,,Over Votes,0
4SE,,Sheri Williams,16
4SE,,Under Votes,212
