precinct,party,candidate,votes
1,DEM,Brandon Birmingham,210
1,REP,David Newell,1451
10,DEM,Brandon Birmingham,50
10,REP,David Newell,386
11,DEM,Brandon Birmingham,50
11,REP,David Newell,432
12,DEM,Brandon Birmingham,131
12,REP,David Newell,1028
13,DEM,Brandon Birmingham,161
13,REP,David Newell,578
14,DEM,Brandon Birmingham,224
14,REP,David Newell,1180
15,DEM,Brandon Birmingham,98
15,REP,David Newell,905
16,DEM,Brandon Birmingham,216
16,REP,David Newell,1575
17,DEM,Brandon Birmingham,256
17,REP,David Newell,2084
18,DEM,Brandon Birmingham,104
18,REP,David Newell,510
19,DEM,Brandon Birmingham,52
19,REP,David Newell,283
2,DEM,Brandon Birmingham,401
2,REP,David Newell,1804
20,DEM,Brandon Birmingham,110
20,REP,David Newell,916
22,DEM,Brandon Birmingham,119
22,REP,David Newell,690
23,DEM,Brandon Birmingham,184
23,REP,David Newell,1274
24,DEM,Brandon Birmingham,492
24,REP,David Newell,2077
25,DEM,Brandon Birmingham,15
25,REP,David Newell,77
27,DEM,Brandon Birmingham,372
27,REP,David Newell,2421
3,DEM,Brandon Birmingham,72
3,REP,David Newell,518
4,DEM,Brandon Birmingham,47
4,REP,David Newell,184
5,DEM,Brandon Birmingham,188
5,REP,David Newell,1164
6,DEM,Brandon Birmingham,293
6,REP,David Newell,1191
7,DEM,Brandon Birmingham,225
7,REP,David Newell,862
8,DEM,Brandon Birmingham,246
8,REP,David Newell,1662
9,DEM,Brandon Birmingham,175
9,REP,David Newell,1534
