precinct,registered,ballots_cast,blank
1A,1852,,
1B,3281,,
1C,1567,,
1D,1433,,
1E,1003,,
2A,3642,,
2B,1630,,
2C,2529,,
2D,2102,,
3A,1210,,
3B,1902,,
3C,3713,,
3D,3003,,
4A,1408,,
4B,2076,,
4C,1787,,
4D,3692,,
4E,1292,,
