precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
cooke:1,5,4,39,10,345,403,1.24%,0.99%,9.68%,2.48%,85.61%
cooke:2,46,515,2545,156,2307,5569,0.83%,9.25%,45.70%,2.80%,41.43%
cooke:3,12,4,79,22,736,853,1.41%,0.47%,9.26%,2.58%,86.28%
cooke:4,2,6,49,20,399,476,0.42%,1.26%,10.29%,4.20%,83.82%
cooke:6,8,30,224,162,2567,2991,0.27%,1.00%,7.49%,5.42%,85.82%
cooke:7,15,86,283,113,1950,2447,0.61%,3.51%,11.57%,4.62%,79.69%
cooke:8,4,26,158,95,1173,1456,0.27%,1.79%,10.85%,6.52%,80.56%
cooke:10,18,18,177,111,2137,2461,0.73%,0.73%,7.19%,4.51%,86.83%
cooke:11,32,77,1144,189,2746,4188,0.76%,1.84%,27.32%,4.51%,65.57%
cooke:12,8,9,119,76,1236,1448,0.55%,0.62%,8.22%,5.25%,85.36%
cooke:17,1,3,14,22,508,548,0.18%,0.55%,2.55%,4.01%,92.70%
cooke:18,11,12,137,110,2099,2369,0.46%,0.51%,5.78%,4.64%,88.60%
cooke:1C,145,518,2161,194,4283,7301,1.99%,7.09%,29.60%,2.66%,58.66%
cooke:21,16,12,63,51,1628,1770,0.90%,0.68%,3.56%,2.88%,91.98%
cooke:22,16,18,61,104,2055,2254,0.71%,0.80%,2.71%,4.61%,91.17%
cooke:33,7,4,46,25,548,630,1.11%,0.63%,7.30%,3.97%,86.98%
cooke:4C,100,345,1220,152,2687,4504,2.22%,7.66%,27.09%,3.37%,59.66%
denton:1001,25,86,524,103,2065,2803,0.89%,3.07%,18.69%,3.67%,73.67%
denton:1002,71,100,460,79,1975,2685,2.64%,3.72%,17.13%,2.94%,73.56%
denton:1003,53,274,1673,248,3598,5846,0.91%,4.69%,28.62%,4.24%,61.55%
denton:1004,410,1490,1220,154,4069,7343,5.58%,20.29%,16.61%,2.10%,55.41%
denton:1005,48,95,497,164,2780,3584,1.34%,2.65%,13.87%,4.58%,77.57%
denton:1006,345,1723,1909,327,6071,10375,3.33%,16.61%,18.40%,3.15%,58.52%
denton:1007,310,1713,1641,164,4608,8436,3.67%,20.31%,19.45%,1.94%,54.62%
denton:1008,24,33,280,89,1377,1803,1.33%,1.83%,15.53%,4.94%,76.37%
denton:1016,287,487,934,81,3116,4905,5.85%,9.93%,19.04%,1.65%,63.53%
denton:1020,341,390,727,160,4141,5759,5.92%,6.77%,12.62%,2.78%,71.90%
denton:1021,299,342,695,145,3216,4697,6.37%,7.28%,14.80%,3.09%,68.47%
denton:1022,290,568,1229,210,3456,5753,5.04%,9.87%,21.36%,3.65%,60.07%
denton:1023,378,637,1122,180,4102,6419,5.89%,9.92%,17.48%,2.80%,63.90%
denton:1024,90,80,259,121,2219,2769,3.25%,2.89%,9.35%,4.37%,80.14%
denton:1025,283,1073,1589,244,4652,7841,3.61%,13.68%,20.27%,3.11%,59.33%
denton:1026,378,1861,994,75,2532,5840,6.47%,31.87%,17.02%,1.28%,43.36%
denton:1027,277,1080,582,37,1331,3307,8.38%,32.66%,17.60%,1.12%,40.25%
denton:1028,1748,1381,785,90,2142,6146,28.44%,22.47%,12.77%,1.46%,34.85%
