precinct,registered,ballots_cast,blank
1,1838,,
2,1070,,
3,2148,,
4,1472,,
5,1574,,
6,1299,,
7,1458,,
8,876,,
9,3739,,
10,804,,
11,430,,
12,503,,
13,381,,
14,1509,,
15,1342,,
16,479,,
17,2618,,
18,1525,,
19,1587,,
20,1301,,
21,302,,
22,4413,,
23,2079,,
24,547,,
25,2243,,
26,2823,,
27,1462,,
28,875,,
29,1836,,
30,1176,,
31,1241,,
32,261,,
33,2478,,
34,1612,,
35,1027,,
36,1618,,
37,2559,,
38,2079,,
39,1908,,
40,3017,,
41,195,,
42,2437,,
43,2303,,
44,763,,
45,1258,,
46,1277,,
47,1505,,
48,1041,,
49,518,,
50,2517,,
51,453,,
52,501,,
53,1481,,
54,539,,
55,423,,
56,3195,,
57,812,,
58,62,,
59,1166,,
60,3290,,
61,1890,,
62,2681,,
63,1450,,
64,792,,
65,1745,,
66,1447,,
67,2340,,
68,2429,,
69,3326,,
70,2474,,
71,105,,
72,2667,,
73,2385,,
74,2893,,
75,1066,,
76,1070,,
77,1442,,
78,1944,,
79,2098,,
80,269,,
81,844,,
82,2582,,
83,1211,,
84,1292,,
85,1273,,
86,1387,,
87,1223,,
88,1373,,
89,480,,
90,44,,
91,696,,
92,1250,,
93,809,,
94,2054,,
95,560,,
96,535,,
97,0,,
98,615,,
99,774,,
100,2978,,
101,0,,
102,180,,
103,31,,
104,78,,
105,283,,
106,26,,
107,3,,
108,509,,
109,246,,
