precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
andrews:1,26,67,2765,56,1784,4698,0.55%,1.43%,58.85%,1.19%,37.97%
andrews:2,56,82,1918,89,2444,4589,1.22%,1.79%,41.80%,1.94%,53.26%
andrews:3,38,120,2739,84,1705,4686,0.81%,2.56%,58.45%,1.79%,36.38%
andrews:4,33,107,2978,47,1472,4637,0.71%,2.31%,64.22%,1.01%,31.74%
armstrong:101,4,4,32,14,419,473,0.85%,0.85%,6.77%,2.96%,88.58%
armstrong:201,6,8,47,10,272,343,1.75%,2.33%,13.70%,2.92%,79.30%
armstrong:202,2,2,3,4,108,119,1.68%,1.68%,2.52%,3.36%,90.76%
armstrong:301,6,5,21,14,346,392,1.53%,1.28%,5.36%,3.57%,88.27%
armstrong:303,2,2,6,0,57,63,3.17%,3.17%,9.52%,0.00%,90.48%
armstrong:401,2,10,24,4,156,196,1.02%,5.10%,12.24%,2.04%,79.59%
armstrong:402,4,3,10,8,196,221,1.81%,1.36%,4.52%,3.62%,88.69%
armstrong:404,2,0,1,0,39,41,4.88%,0.00%,2.44%,0.00%,95.12%
bailey:1,1,22,965,15,647,1650,0.06%,1.33%,58.48%,0.91%,39.21%
bailey:2,9,15,842,22,866,1754,0.51%,0.86%,48.00%,1.25%,49.37%
bailey:3,1,22,1293,19,418,1753,0.06%,1.25%,73.76%,1.08%,23.84%
bailey:4,8,32,1440,8,259,1747,0.46%,1.83%,82.43%,0.46%,14.83%
borden:4,5,5,29,0,151,184,2.72%,2.72%,15.76%,0.00%,82.07%
borden:1A,1,2,7,0,75,84,1.19%,2.38%,8.33%,0.00%,89.29%
borden:1B,1,1,4,0,71,77,1.30%,1.30%,5.19%,0.00%,92.21%
borden:2B,4,1,4,0,60,66,6.06%,1.52%,6.06%,0.00%,90.91%
borden:3A,0,2,5,0,49,54,0.00%,3.70%,9.26%,0.00%,90.74%
borden:3B,1,4,9,0,43,56,1.79%,7.14%,16.07%,0.00%,76.79%
briscoe:1,5,9,108,1,142,265,1.89%,3.40%,40.75%,0.38%,53.58%
briscoe:2,1,11,101,6,239,358,0.28%,3.07%,28.21%,1.68%,66.76%
briscoe:3,2,6,85,13,242,348,0.57%,1.72%,24.43%,3.74%,69.54%
briscoe:4,2,3,49,0,311,365,0.55%,0.82%,13.42%,0.00%,85.21%
briscoe:6,3,1,25,0,74,99,3.03%,1.01%,25.25%,0.00%,74.75%
carson:101,3,4,55,32,585,679,0.44%,0.59%,8.10%,4.71%,86.16%
carson:102,0,1,9,9,109,128,0.00%,0.78%,7.03%,7.03%,85.16%
carson:103,4,19,107,41,490,661,0.61%,2.87%,16.19%,6.20%,74.13%
carson:201,15,29,141,40,1232,1457,1.03%,1.99%,9.68%,2.75%,84.56%
carson:301,3,14,77,35,799,928,0.32%,1.51%,8.30%,3.77%,86.10%
carson:302,0,9,55,22,470,556,0.00%,1.62%,9.89%,3.96%,84.53%
carson:401,5,8,90,58,829,990,0.51%,0.81%,9.09%,5.86%,83.74%
carson:402,3,7,24,15,359,408,0.74%,1.72%,5.88%,3.68%,87.99%
castro:101,2,8,1010,21,240,1281,0.16%,0.62%,78.84%,1.64%,18.74%
castro:105,0,3,257,1,56,317,0.00%,0.95%,81.07%,0.32%,17.67%
castro:201,12,44,1262,0,233,1550,0.77%,2.84%,81.42%,0.00%,15.03%
castro:206,3,2,91,3,164,263,1.14%,0.76%,34.60%,1.14%,62.36%
castro:301,15,60,856,10,647,1588,0.94%,3.78%,53.90%,0.63%,40.74%
castro:307,2,5,287,1,143,438,0.46%,1.14%,65.53%,0.23%,32.65%
castro:401,10,27,938,17,150,1142,0.88%,2.36%,82.14%,1.49%,13.13%
castro:408,5,6,83,3,695,792,0.63%,0.76%,10.48%,0.38%,87.75%
cochran:101,2,23,387,7,212,631,0.32%,3.65%,61.33%,1.11%,33.60%
cochran:202,2,24,304,4,304,638,0.31%,3.76%,47.65%,0.63%,47.65%
cochran:303,0,1,38,1,51,91,0.00%,1.10%,41.76%,1.10%,56.04%
cochran:306,5,8,332,0,217,559,0.89%,1.43%,59.39%,0.00%,38.82%
cochran:404,7,38,466,0,128,628,1.11%,6.05%,74.20%,0.00%,20.38%
coke:1,4,6,189,32,622,853,0.47%,0.70%,22.16%,3.75%,72.92%
coke:2,5,2,110,34,648,799,0.63%,0.25%,13.77%,4.26%,81.10%
coke:3,4,13,188,36,633,874,0.46%,1.49%,21.51%,4.12%,72.43%
coke:4,4,2,174,9,570,759,0.53%,0.26%,22.92%,1.19%,75.10%
crane:1,5,9,701,12,451,1178,0.42%,0.76%,59.51%,1.02%,38.29%
crane:2,8,13,791,3,341,1156,0.69%,1.12%,68.43%,0.26%,29.50%
crane:3,18,59,808,8,258,1151,1.56%,5.13%,70.20%,0.70%,22.42%
crane:4,8,21,858,11,292,1190,0.67%,1.76%,72.10%,0.92%,24.54%
dallam:1,3,6,269,17,472,767,0.39%,0.78%,35.07%,2.22%,61.54%
dallam:2,1,1,35,5,77,119,0.84%,0.84%,29.41%,4.20%,64.71%
dallam:3,0,0,0,0,36,36,0.00%,0.00%,0.00%,0.00%,100.00%
dallam:4,0,0,11,0,74,85,0.00%,0.00%,12.94%,0.00%,87.06%
dallam:5,0,2,1,0,38,40,0.00%,5.00%,2.50%,0.00%,95.00%
dallam:6,4,21,522,17,450,1014,0.39%,2.07%,51.48%,1.68%,44.38%
dallam:7,12,38,1035,24,559,1668,0.72%,2.28%,62.05%,1.44%,33.51%
dallam:8,3,29,853,19,802,1706,0.18%,1.70%,50.00%,1.11%,47.01%
dallam:9,10,45,981,33,611,1680,0.60%,2.68%,58.39%,1.96%,36.37%
dawson:1,11,699,2049,20,1025,3804,0.29%,18.38%,53.86%,0.53%,26.95%
dawson:2,21,104,1732,4,639,2500,0.84%,4.16%,69.28%,0.16%,25.56%
dawson:3,21,98,1197,0,1215,2522,0.83%,3.89%,47.46%,0.00%,48.18%
dawson:4,24,94,1380,0,1027,2518,0.95%,3.73%,54.81%,0.00%,40.79%
dawson:5,1,1,99,5,149,255,0.39%,0.39%,38.82%,1.96%,58.43%
dawson:11,4,4,130,0,204,339,1.18%,1.18%,38.35%,0.00%,60.18%
dawson:12,1,0,53,0,70,124,0.81%,0.00%,42.74%,0.00%,56.45%
dawson:13,0,4,53,0,179,234,0.00%,1.71%,22.65%,0.00%,76.50%
dawson:17,3,0,74,1,82,160,1.88%,0.00%,46.25%,0.62%,51.25%
deaf-smith:1,21,43,3300,10,702,4076,0.52%,1.05%,80.96%,0.25%,17.22%
deaf-smith:2,14,67,3743,31,743,4598,0.30%,1.46%,81.40%,0.67%,16.16%
deaf-smith:3,23,94,3216,30,1928,5291,0.43%,1.78%,60.78%,0.57%,36.44%
deaf-smith:4,20,86,3666,0,860,4618,0.43%,1.86%,79.39%,0.00%,18.62%
ector:101,42,147,6005,80,1907,8181,0.51%,1.80%,73.40%,0.98%,23.31%
ector:102,22,65,5793,68,1079,7027,0.31%,0.93%,82.44%,0.97%,15.36%
ector:103,21,93,3582,58,1498,5252,0.40%,1.77%,68.20%,1.10%,28.52%
ector:104,23,108,3909,73,1751,5864,0.39%,1.84%,66.66%,1.24%,29.86%
ector:108,35,117,2065,123,2086,4426,0.79%,2.64%,46.66%,2.78%,47.13%
ector:109,2,12,127,6,250,397,0.50%,3.02%,31.99%,1.51%,62.97%
ector:110,226,427,3238,68,2219,6178,3.66%,6.91%,52.41%,1.10%,35.92%
ector:111,218,332,2519,33,1561,4663,4.68%,7.12%,54.02%,0.71%,33.48%
ector:201,396,280,1954,100,2855,5585,7.09%,5.01%,34.99%,1.79%,51.12%
ector:202,94,268,1659,76,2301,4398,2.14%,6.09%,37.72%,1.73%,52.32%
ector:203,191,575,2469,94,3984,7313,2.61%,7.86%,33.76%,1.29%,54.48%
ector:204,99,282,2291,116,2649,5437,1.82%,5.19%,42.14%,2.13%,48.72%
ector:205,79,205,1576,79,1602,3541,2.23%,5.79%,44.51%,2.23%,45.24%
ector:206,122,246,1182,61,1297,2908,4.20%,8.46%,40.65%,2.10%,44.60%
ector:207,29,70,927,63,1907,2996,0.97%,2.34%,30.94%,2.10%,63.65%
ector:208,363,455,2640,76,2611,6145,5.91%,7.40%,42.96%,1.24%,42.49%
ector:209,125,365,1145,42,1505,3182,3.93%,11.47%,35.98%,1.32%,47.30%
ector:301,33,150,3142,33,1107,4465,0.74%,3.36%,70.37%,0.74%,24.79%
ector:302,20,106,1360,13,597,2096,0.95%,5.06%,64.89%,0.62%,28.48%
ector:303,61,254,2949,25,973,4262,1.43%,5.96%,69.19%,0.59%,22.83%
ector:304,10,116,1349,0,225,1691,0.59%,6.86%,79.78%,0.00%,13.31%
ector:305,57,84,1157,12,227,1537,3.71%,5.47%,75.28%,0.78%,14.77%
ector:306,109,309,2713,43,631,3805,2.86%,8.12%,71.30%,1.13%,16.58%
ector:307,70,355,3714,14,1365,5518,1.27%,6.43%,67.31%,0.25%,24.74%
ector:308,56,113,1057,19,686,1931,2.90%,5.85%,54.74%,0.98%,35.53%
ector:309,27,160,1246,18,903,2354,1.15%,6.80%,52.93%,0.76%,38.36%
ector:310,29,184,1968,45,967,3193,0.91%,5.76%,61.63%,1.41%,30.28%
ector:311,57,114,1434,29,608,2242,2.54%,5.08%,63.96%,1.29%,27.12%
ector:312,28,123,1243,49,1113,2556,1.10%,4.81%,48.63%,1.92%,43.54%
ector:313,20,93,901,58,1274,2346,0.85%,3.96%,38.41%,2.47%,54.31%
ector:314,51,297,1198,10,1070,2626,1.94%,11.31%,45.62%,0.38%,40.75%
ector:401,41,195,1033,13,572,1854,2.21%,10.52%,55.72%,0.70%,30.85%
ector:402,50,1222,3482,5,697,5456,0.92%,22.40%,63.82%,0.09%,12.77%
ector:403,14,601,5123,3,256,5997,0.23%,10.02%,85.43%,0.05%,4.27%
ector:404,10,34,3451,13,807,4315,0.23%,0.79%,79.98%,0.30%,18.70%
ector:405,10,133,2195,0,153,2483,0.40%,5.36%,88.40%,0.00%,6.16%
ector:406,32,428,5486,0,985,6899,0.46%,6.20%,79.52%,0.00%,14.28%
ector:407,15,77,5312,52,1559,7015,0.21%,1.10%,75.72%,0.74%,22.22%
ector:408,11,90,1408,0,259,1762,0.62%,5.11%,79.91%,0.00%,14.70%
ector:409,13,47,2680,18,443,3201,0.41%,1.47%,83.72%,0.56%,13.84%
ector:412,29,190,1369,2,484,2074,1.40%,9.16%,66.01%,0.10%,23.34%
gaines:2,38,55,1563,57,2646,4359,0.87%,1.26%,35.86%,1.31%,60.70%
gaines:3,20,39,1474,32,3967,5532,0.36%,0.70%,26.64%,0.58%,71.71%
gaines:4,50,92,2135,42,3098,5417,0.92%,1.70%,39.41%,0.78%,57.19%
gaines:5,1,2,122,5,210,340,0.29%,0.59%,35.88%,1.47%,61.76%
gaines:6,1,6,644,9,301,961,0.10%,0.62%,67.01%,0.94%,31.32%
gaines:8,11,136,1745,0,1169,3049,0.36%,4.46%,57.23%,0.00%,38.34%
gaines:9,18,26,718,15,1163,1940,0.93%,1.34%,37.01%,0.77%,59.95%
glasscock:1,0,3,85,0,205,293,0.00%,1.02%,29.01%,0.00%,69.97%
glasscock:2,1,6,107,0,183,292,0.34%,2.05%,36.64%,0.00%,62.67%
glasscock:3,0,8,62,0,164,233,0.00%,3.43%,26.61%,0.00%,70.39%
glasscock:4,1,10,133,0,158,298,0.34%,3.36%,44.63%,0.00%,53.02%
hall:101,10,98,268,2,297,675,1.48%,14.52%,39.70%,0.30%,44.00%
hall:201,3,5,32,0,60,95,3.16%,5.26%,33.68%,0.00%,63.16%
hall:202,7,30,186,2,372,597,1.17%,5.03%,31.16%,0.34%,62.31%
hall:301,1,15,49,9,113,187,0.53%,8.02%,26.20%,4.81%,60.43%
hall:302,4,62,199,4,298,567,0.71%,10.93%,35.10%,0.71%,52.56%
hall:401,2,12,95,7,269,385,0.52%,3.12%,24.68%,1.82%,69.87%
hall:402,3,15,121,0,180,319,0.94%,4.70%,37.93%,0.00%,56.43%
hansford:1,9,16,749,14,596,1384,0.65%,1.16%,54.12%,1.01%,43.06%
hansford:2,1,4,34,1,69,109,0.92%,3.67%,31.19%,0.92%,63.30%
hansford:3,0,3,148,7,231,389,0.00%,0.77%,38.05%,1.80%,59.38%
