precinct,party,candidate,votes
1001,,Write-in,0
1001,DEM,Joseph R Biden,341
1001,GRN,Howie Hawkins,2
1001,LIB,Jo Jorgensen,9
1001,REP,Donald J Trump,906
2002,,Write-in,0
2002,DEM,Joseph R Biden,298
2002,GRN,Howie Hawkins,1
2002,LIB,Jo Jorgensen,2
2002,REP,Donald J Trump,1195
3003,,Write-in,0
3003,DEM,Joseph R Biden,446
3003,GRN,Howie Hawkins,3
3003,LIB,Jo Jorgensen,12
3003,REP,Donald J Trump,570
4004,,Write-in,0
4004,DEM,Joseph R Biden,309
4004,GRN,Howie Hawkins,1
4004,LIB,Jo Jorgensen,8
4004,REP,Donald J Trump,955
