precinct,party,candidate,votes
101,DEM,Chrysta Castaneda,558
101,GRN,"Katija ""Kat"" Gruene",11
101,LIB,Matt Sterett,27
101,REP,"James ""Jim"" Wright",916
102,DEM,Chrysta Castaneda,415
102,GRN,"Katija ""Kat"" Gruene",8
102,LIB,Matt Sterett,23
102,REP,"James ""Jim"" Wright",1290
103,DEM,Chrysta Castaneda,290
103,GRN,"Katija ""Kat"" Gruene",9
103,LIB,Matt Sterett,13
103,REP,"James ""Jim"" Wright",1037
201,DEM,Chrysta Castaneda,243
201,GRN,"Katija ""Kat"" Gruene",3
201,LIB,Matt Sterett,22
201,REP,"James ""Jim"" Wright",1736
202,DEM,Chrysta Castaneda,360
202,GRN,"Katija ""Kat"" Gruene",2
202,LIB,Matt Sterett,6
202,REP,"James ""Jim"" Wright",171
203,DEM,Chrysta Castaneda,1001
203,GRN,"Katija ""Kat"" Gruene",14
203,LIB,Matt Sterett,23
203,REP,"James ""Jim"" Wright",776
301,DEM,Chrysta Castaneda,242
301,GRN,"Katija ""Kat"" Gruene",5
301,LIB,Matt Sterett,18
301,REP,"James ""Jim"" Wright",1488
302,DEM,Chrysta Castaneda,318
302,GRN,"Katija ""Kat"" Gruene",7
302,LIB,Matt Sterett,22
302,REP,"James ""Jim"" Wright",1124
303,DEM,Chrysta Castaneda,152
303,GRN,"Katija ""Kat"" Gruene",5
303,LIB,Matt Sterett,16
303,REP,"James ""Jim"" Wright",1337
401,DEM,Chrysta Castaneda,599
401,GRN,"Katija ""Kat"" Gruene",14
401,LIB,Matt Sterett,33
401,REP,"James ""Jim"" Wright",856
402,DEM,Chrysta Castaneda,224
402,GRN,"Katija ""Kat"" Gruene",7
402,LIB,Matt Sterett,7
402,REP,"James ""Jim"" Wright",652
403,DEM,Chrysta Castaneda,147
403,GRN,"Katija ""Kat"" Gruene",1
403,LIB,Matt Sterett,7
403,REP,"James ""Jim"" Wright",289
