precinct,party,candidate,votes
101,DEM,"Mary ""MJ"" Hegar",547
101,GRN,David B. Collins,8
101,LIB,Kerry Douglas McKennon,21
101,REP,John Cornyn,941
102,DEM,"Mary ""MJ"" Hegar",403
102,GRN,David B. Collins,4
102,LIB,Kerry Douglas McKennon,21
102,REP,John Cornyn,1321
103,DEM,"Mary ""MJ"" Hegar",287
103,GRN,David B. Collins,6
103,LIB,Kerry Douglas McKennon,10
103,REP,John Cornyn,1049
201,DEM,"Mary ""MJ"" Hegar",244
201,GRN,David B. Collins,5
201,LIB,Kerry Douglas McKennon,27
201,REP,John Cornyn,1744
202,DEM,"Mary ""MJ"" Hegar",351
202,GRN,David B. Collins,3
202,LIB,Kerry Douglas McKennon,8
202,REP,John Cornyn,183
203,DEM,"Mary ""MJ"" Hegar",1005
203,GRN,David B. Collins,13
203,LIB,Kerry Douglas McKennon,26
203,REP,John Cornyn,784
301,DEM,"Mary ""MJ"" Hegar",240
301,GRN,David B. Collins,6
301,LIB,Kerry Douglas McKennon,15
301,REP,John Cornyn,1504
302,DEM,"Mary ""MJ"" Hegar",316
302,GRN,David B. Collins,7
302,LIB,Kerry Douglas McKennon,21
302,REP,John Cornyn,1138
303,DEM,"Mary ""MJ"" Hegar",161
303,GRN,David B. Collins,5
303,LIB,Kerry Douglas McKennon,18
303,REP,John Cornyn,1333
401,DEM,"Mary ""MJ"" Hegar",587
401,GRN,David B. Collins,8
401,LIB,Kerry Douglas McKennon,22
401,REP,John Cornyn,891
402,DEM,"Mary ""MJ"" Hegar",217
402,GRN,David B. Collins,5
402,LIB,Kerry Douglas McKennon,10
402,REP,John Cornyn,659
403,DEM,"Mary ""MJ"" Hegar",155
403,GRN,David B. Collins,0
403,LIB,Kerry Douglas McKennon,5
403,REP,John Cornyn,285
