precinct,party,candidate,votes
1,DEM,"Mary ""MJ"" Hegar",3
1,GRN,David B. Collins,0
1,LIB,Kerry Douglas McKennon,1
1,REP,John Cornyn,127
2,DEM,"Mary ""MJ"" Hegar",2
2,GRN,David B. Collins,0
2,LIB,Kerry Douglas McKennon,1
2,REP,John Cornyn,133
3,DEM,"Mary ""MJ"" Hegar",3
3,GRN,David B. Collins,0
3,LIB,Kerry Douglas McKennon,1
3,REP,John Cornyn,120
4-1,DEM,"Mary ""MJ"" Hegar",3
4-1,GRN,David B. Collins,0
4-1,LIB,Kerry Douglas McKennon,0
4-1,REP,John Cornyn,73
4-2,DEM,"Mary ""MJ"" Hegar",4
4-2,GRN,David B. Collins,0
4-2,LIB,Kerry Douglas McKennon,1
4-2,REP,John Cornyn,73
