precinct,party,candidate,votes
106,,Art Fierro,390
106,,Benjamin J. Leyva,91
106,,Claudia Lizette Rodriguez,364
106,,Cristian Botello,128
106,,Over Votes,0
106,,Under Votes,116
111,,Art Fierro,140
111,,Benjamin J. Leyva,40
111,,Claudia Lizette Rodriguez,224
111,,Cristian Botello,52
111,,Over Votes,0
111,,Under Votes,58
112,,Art Fierro,334
112,,Benjamin J. Leyva,138
112,,Claudia Lizette Rodriguez,555
112,,Cristian Botello,302
112,,Over Votes,0
112,,Under Votes,168
113,,Art Fierro,284
113,,Benjamin J. Leyva,96
113,,Claudia Lizette Rodriguez,398
113,,Cristian Botello,134
113,,Over Votes,0
113,,Under Votes,108
114,,Art Fierro,370
114,,Benjamin J. Leyva,150
114,,Claudia Lizette Rodriguez,581
114,,Cristian Botello,288
114,,Over Votes,0
114,,Under Votes,174
117,,Art Fierro,415
117,,Benjamin J. Leyva,69
117,,Claudia Lizette Rodriguez,385
117,,Cristian Botello,197
117,,Over Votes,0
117,,Under Votes,112
118,,Art Fierro,291
118,,Benjamin J. Leyva,60
118,,Claudia Lizette Rodriguez,383
118,,Cristian Botello,158
118,,Over Votes,0
118,,Under Votes,108
119,,Art Fierro,315
119,,Benjamin J. Leyva,73
119,,Claudia Lizette Rodriguez,327
119,,Cristian Botello,129
119,,Over Votes,0
119,,Under Votes,117
120,,Art Fierro,317
120,,Benjamin J. Leyva,63
120,,Claudia Lizette Rodriguez,430
120,,Cristian Botello,183
120,,Over Votes,0
120,,Under Votes,144
121,,Art Fierro,281
121,,Benjamin J. Leyva,44
121,,Claudia Lizette Rodriguez,300
121,,Cristian Botello,97
121,,Over Votes,1
121,,Under Votes,93
122,,Art Fierro,327
122,,Benjamin J. Leyva,95
122,,Claudia Lizette Rodriguez,542
122,,Cristian Botello,238
122,,Over Votes,0
122,,Under Votes,127
123,,Art Fierro,294
123,,Benjamin J. Leyva,69
123,,Claudia Lizette Rodriguez,392
123,,Cristian Botello,178
123,,Over Votes,0
123,,Under Votes,106
124,,Art Fierro,234
124,,Benjamin J. Leyva,72
124,,Claudia Lizette Rodriguez,420
124,,Cristian Botello,156
124,,Over Votes,0
124,,Under Votes,88
125,,Art Fierro,359
125,,Benjamin J. Leyva,102
125,,Claudia Lizette Rodriguez,550
125,,Cristian Botello,248
125,,Over Votes,0
125,,Under Votes,154
126,,Art Fierro,481
126,,Benjamin J. Leyva,130
126,,Claudia Lizette Rodriguez,759
126,,Cristian Botello,426
126,,Over Votes,0
126,,Under Votes,185
131,,Art Fierro,238
131,,Benjamin J. Leyva,98
131,,Claudia Lizette Rodriguez,522
131,,Cristian Botello,169
131,,Over Votes,0
131,,Under Votes,106
190,,Art Fierro,8
190,,Benjamin J. Leyva,3
190,,Claudia Lizette Rodriguez,18
190,,Cristian Botello,1
190,,Over Votes,0
190,,Under Votes,5
191,,Art Fierro,18
191,,Benjamin J. Leyva,12
191,,Claudia Lizette Rodriguez,44
191,,Cristian Botello,5
191,,Over Votes,0
191,,Under Votes,15
