precinct,party,candidate,votes
1A,,Over Votes,0
1A,,Under Votes,23
1A,DEM,Gina Ortiz Jones,168
1A,LIB,Beto Villela,15
1A,REP,Tony Gonzales,923
1B,,Over Votes,0
1B,,Under Votes,36
1B,DEM,Gina Ortiz Jones,196
1B,LIB,Beto Villela,18
1B,REP,Tony Gonzales,1029
1C,,Over Votes,0
1C,,Under Votes,42
1C,DEM,Gina Ortiz Jones,630
1C,LIB,Beto Villela,48
1C,REP,Tony Gonzales,1652
1D,,Over Votes,0
1D,,Under Votes,37
1D,DEM,Gina Ortiz Jones,412
1D,LIB,Beto Villela,31
1D,REP,Tony Gonzales,1339
2A,,Over Votes,0
2A,,Under Votes,35
2A,DEM,Gina Ortiz Jones,757
2A,LIB,Beto Villela,54
2A,REP,Tony Gonzales,1176
2B,,Over Votes,1
2B,,Under Votes,49
2B,DEM,Gina Ortiz Jones,506
2B,LIB,Beto Villela,25
2B,REP,Tony Gonzales,1768
2C,,Over Votes,0
2C,,Under Votes,53
2C,DEM,Gina Ortiz Jones,680
2C,LIB,Beto Villela,66
2C,REP,Tony Gonzales,2043
3A,,Over Votes,0
3A,,Under Votes,16
3A,DEM,Gina Ortiz Jones,191
3A,LIB,Beto Villela,12
3A,REP,Tony Gonzales,548
3B,,Over Votes,0
3B,,Under Votes,16
3B,DEM,Gina Ortiz Jones,79
3B,LIB,Beto Villela,10
3B,REP,Tony Gonzales,327
3C,,Over Votes,0
3C,,Under Votes,38
3C,DEM,Gina Ortiz Jones,521
3C,LIB,Beto Villela,41
3C,REP,Tony Gonzales,1127
3D,,Over Votes,0
3D,,Under Votes,52
3D,DEM,Gina Ortiz Jones,652
3D,LIB,Beto Villela,39
3D,REP,Tony Gonzales,497
4A,,Over Votes,0
4A,,Under Votes,28
4A,DEM,Gina Ortiz Jones,268
4A,LIB,Beto Villela,25
4A,REP,Tony Gonzales,884
4B,,Over Votes,0
4B,,Under Votes,68
4B,DEM,Gina Ortiz Jones,684
4B,LIB,Beto Villela,51
4B,REP,Tony Gonzales,1720
4C,,Over Votes,0
4C,,Under Votes,37
4C,DEM,Gina Ortiz Jones,387
4C,LIB,Beto Villela,31
4C,REP,Tony Gonzales,603
