precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
bexar:2003,14,70,4265,0,164,4510,0.31%,1.55%,94.57%,0.00%,3.64%
bexar:2004,68,314,5529,0,304,6181,1.10%,5.08%,89.45%,0.00%,4.92%
bexar:2005,24,35,1348,0,195,1599,1.50%,2.19%,84.30%,0.00%,12.20%
bexar:2006,0,2,69,0,9,80,0.00%,2.50%,86.25%,0.00%,11.25%
bexar:2007,17,58,3317,0,106,3491,0.49%,1.66%,95.02%,0.00%,3.04%
bexar:2008,13,52,2040,0,103,2202,0.59%,2.36%,92.64%,0.00%,4.68%
bexar:2009,1501,904,2288,0,1416,6076,24.70%,14.88%,37.66%,0.00%,23.30%
bexar:2011,15,139,3330,0,235,3686,0.41%,3.77%,90.34%,0.00%,6.38%
bexar:2013,29,46,1948,0,110,2121,1.37%,2.17%,91.84%,0.00%,5.19%
bexar:2014,12,33,1887,0,154,2078,0.58%,1.59%,90.81%,0.00%,7.41%
bexar:2025,21,106,3958,8,387,4480,0.47%,2.37%,88.35%,0.18%,8.64%
bexar:2026,140,281,2643,0,658,3691,3.79%,7.61%,71.61%,0.00%,17.83%
bexar:2027,44,83,1589,0,312,2028,2.17%,4.09%,78.35%,0.00%,15.38%
bexar:2028,62,139,2557,0,637,3346,1.85%,4.15%,76.42%,0.00%,19.04%
bexar:2045,44,57,1932,0,630,2653,1.66%,2.15%,72.82%,0.00%,23.75%
bexar:2046,31,47,2175,5,451,2709,1.14%,1.73%,80.29%,0.18%,16.65%
bexar:2047,22,106,2073,0,341,2541,0.87%,4.17%,81.58%,0.00%,13.42%
bexar:2048,27,94,3326,0,242,3665,0.74%,2.56%,90.75%,0.00%,6.60%
bexar:2059,52,212,4109,0,508,4858,1.07%,4.36%,84.58%,0.00%,10.46%
bexar:2060,43,181,2160,0,382,2746,1.57%,6.59%,78.66%,0.00%,13.91%
bexar:2075,21,101,2204,0,62,2372,0.89%,4.26%,92.92%,0.00%,2.61%
bexar:2081,47,104,1106,5,175,1437,3.27%,7.24%,76.97%,0.35%,12.18%
bexar:2083,7,37,790,2,207,1043,0.67%,3.55%,75.74%,0.19%,19.85%
bexar:2091,417,864,2921,0,1487,5619,7.42%,15.38%,51.98%,0.00%,26.46%
bexar:2096,633,690,2462,0,1481,5208,12.15%,13.25%,47.27%,0.00%,28.44%
bexar:2103,1,7,549,0,6,563,0.18%,1.24%,97.51%,0.00%,1.07%
bexar:2105,6,40,1086,0,50,1166,0.51%,3.43%,93.14%,0.00%,4.29%
bexar:2111,65,370,1685,0,390,2491,2.61%,14.85%,67.64%,0.00%,15.66%
bexar:2113,38,51,147,0,24,253,15.02%,20.16%,58.10%,0.00%,9.49%
bexar:2119,39,104,289,6,160,598,6.52%,17.39%,48.33%,1.00%,26.76%
bexar:2122,812,560,1883,0,874,4078,19.91%,13.73%,46.17%,0.00%,21.43%
bexar:2124,42,52,468,1,275,838,5.01%,6.21%,55.85%,0.12%,32.82%
