Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,40,0,4,44,0.9090909091,0.0000000000,0.0909090909,Rep,3
102,149,1,24,174,0.8563218391,0.0057471264,0.1379310345,Rep,3
201,96,2,16,114,0.8421052632,0.0175438596,0.1403508772,Rep,3
202,80,0,3,83,0.9638554217,0.0000000000,0.0361445783,Rep,3
301,75,3,6,84,0.8928571429,0.0357142857,0.0714285714,Rep,3
302,134,3,12,149,0.8993288591,0.0201342282,0.0805369128,Rep,3
401,311,5,23,339,0.9174041298,0.0147492625,0.0678466077,Rep,3
