precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,1,7,67,2,73,150,0.67%,4.67%,44.67%,1.33%,48.67%
102,6,22,394,9,178,609,0.99%,3.61%,64.70%,1.48%,29.23%
201,1,5,299,0,144,449,0.22%,1.11%,66.59%,0.00%,32.07%
202,3,4,55,3,137,202,1.49%,1.98%,27.23%,1.49%,67.82%
301,4,4,91,1,143,243,1.65%,1.65%,37.45%,0.41%,58.85%
302,4,7,113,0,246,370,1.08%,1.89%,30.54%,0.00%,66.49%
401,5,11,296,6,441,759,0.66%,1.45%,39.00%,0.79%,58.10%
