precinct,registered,ballots_cast,blank
1-1,3089,,
1-2,2599,,
1-3,2256,,
1-4,733,,
2-1,475,,
2-2,4062,,
2-3,3180,,
3-1,1210,,
3-2,3220,,
3-3,4037,,
4-1,825,,
4-2,2635,,
4-3,3199,,
4-4,785,,
