precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,4
101,DEM,Rochelle Mercedes Garza,21
101,LIB,Mark Ash,8
101,REP,Ken Paxton,336
102,,Over Votes,0
102,,Under Votes,15
102,DEM,Rochelle Mercedes Garza,251
102,LIB,Mark Ash,33
102,REP,Ken Paxton,873
103,,Over Votes,0
103,,Under Votes,25
103,DEM,Rochelle Mercedes Garza,334
103,LIB,Mark Ash,36
103,REP,Ken Paxton,1194
104,,Over Votes,0
104,,Under Votes,7
104,DEM,Rochelle Mercedes Garza,88
104,LIB,Mark Ash,5
104,REP,Ken Paxton,145
105,,Over Votes,0
105,,Under Votes,23
105,DEM,Rochelle Mercedes Garza,134
105,LIB,Mark Ash,21
105,REP,Ken Paxton,412
106,,Over Votes,0
106,,Under Votes,28
106,DEM,Rochelle Mercedes Garza,330
106,LIB,Mark Ash,22
106,REP,Ken Paxton,927
107,,Over Votes,0
107,,Under Votes,42
107,DEM,Rochelle Mercedes Garza,253
107,LIB,Mark Ash,36
107,REP,Ken Paxton,1036
108,,Over Votes,0
108,,Under Votes,9
108,DEM,Rochelle Mercedes Garza,48
108,LIB,Mark Ash,10
108,REP,Ken Paxton,253
109,,Over Votes,0
109,,Under Votes,5
109,DEM,Rochelle Mercedes Garza,80
109,LIB,Mark Ash,5
109,REP,Ken Paxton,144
110,,Over Votes,0
110,,Under Votes,26
110,DEM,Rochelle Mercedes Garza,218
110,LIB,Mark Ash,51
110,REP,Ken Paxton,1591
201,,Over Votes,0
201,,Under Votes,16
201,DEM,Rochelle Mercedes Garza,96
201,LIB,Mark Ash,13
201,REP,Ken Paxton,900
202,,Over Votes,0
202,,Under Votes,30
202,DEM,Rochelle Mercedes Garza,195
202,LIB,Mark Ash,50
202,REP,Ken Paxton,2645
203,,Over Votes,0
203,,Under Votes,6
203,DEM,Rochelle Mercedes Garza,48
203,LIB,Mark Ash,10
203,REP,Ken Paxton,295
204,,Over Votes,0
204,,Under Votes,54
204,DEM,Rochelle Mercedes Garza,296
204,LIB,Mark Ash,68
204,REP,Ken Paxton,1784
205,,Over Votes,0
205,,Under Votes,32
205,DEM,Rochelle Mercedes Garza,181
205,LIB,Mark Ash,41
205,REP,Ken Paxton,803
206,,Over Votes,0
206,,Under Votes,26
206,DEM,Rochelle Mercedes Garza,154
206,LIB,Mark Ash,29
206,REP,Ken Paxton,786
207,,Over Votes,0
207,,Under Votes,38
207,DEM,Rochelle Mercedes Garza,278
207,LIB,Mark Ash,50
207,REP,Ken Paxton,1110
208,,Over Votes,0
208,,Under Votes,5
208,DEM,Rochelle Mercedes Garza,66
208,LIB,Mark Ash,15
208,REP,Ken Paxton,207
210,,Over Votes,0
210,,Under Votes,16
210,DEM,Rochelle Mercedes Garza,130
210,LIB,Mark Ash,35
210,REP,Ken Paxton,509
211,,Over Votes,0
211,,Under Votes,29
211,DEM,Rochelle Mercedes Garza,310
211,LIB,Mark Ash,45
211,REP,Ken Paxton,1278
302,,Over Votes,0
302,,Under Votes,21
302,DEM,Rochelle Mercedes Garza,171
302,LIB,Mark Ash,16
302,REP,Ken Paxton,824
303,,Over Votes,0
303,,Under Votes,6
303,DEM,Rochelle Mercedes Garza,30
303,LIB,Mark Ash,0
303,REP,Ken Paxton,59
304,,Over Votes,0
304,,Under Votes,13
304,DEM,Rochelle Mercedes Garza,131
304,LIB,Mark Ash,5
304,REP,Ken Paxton,171
305,,Over Votes,0
305,,Under Votes,12
305,DEM,Rochelle Mercedes Garza,181
305,LIB,Mark Ash,2
305,REP,Ken Paxton,94
306,,Over Votes,0
306,,Under Votes,41
306,DEM,Rochelle Mercedes Garza,437
306,LIB,Mark Ash,18
306,REP,Ken Paxton,264
307,,Over Votes,0
307,,Under Votes,15
307,DEM,Rochelle Mercedes Garza,255
307,LIB,Mark Ash,34
307,REP,Ken Paxton,620
308,,Over Votes,1
308,,Under Votes,35
308,DEM,Rochelle Mercedes Garza,499
