precinct,party,candidate,votes
1A3B,,Write-in,0
1A3B,DEM,Joseph R Biden,139
1A3B,GRN,Howie Hawkins,0
1A3B,LIB,Jo Jorgensen,5
1A3B,REP,Donald J Trump,464
1A5A,,Write-in,2
1A5A,DEM,Joseph R Biden,346
1A5A,GRN,Howie Hawkins,4
1A5A,LIB,Jo Jorgensen,3
1A5A,REP,Donald J Trump,488
1B,,Write-in,0
1B,DEM,Joseph R Biden,15
1B,GRN,Howie Hawkins,0
1B,LIB,Jo Jorgensen,1
1B,REP,Donald J Trump,144
1C,,Write-in,2
1C,DEM,Joseph R Biden,29
1C,GRN,Howie Hawkins,0
1C,LIB,Jo Jorgensen,1
1C,REP,Donald J Trump,246
1D,,Write-in,0
1D,DEM,Joseph R Biden,85
1D,GRN,Howie Hawkins,0
1D,LIB,Jo Jorgensen,3
1D,REP,Donald J Trump,285
1E,,Write-in,0
1E,DEM,Joseph R Biden,72
1E,GRN,Howie Hawkins,1
1E,LIB,Jo Jorgensen,6
1E,REP,Donald J Trump,487
1E7C,,Write-in,0
1E7C,DEM,Joseph R Biden,156
1E7C,GRN,Howie Hawkins,1
1E7C,LIB,Jo Jorgensen,6
1E7C,REP,Donald J Trump,520
1F,,Write-in,1
1F,DEM,Joseph R Biden,52
1F,GRN,Howie Hawkins,0
1F,LIB,Jo Jorgensen,4
1F,REP,Donald J Trump,527
1G,,Write-in,0
1G,DEM,Joseph R Biden,36
1G,GRN,Howie Hawkins,0
1G,LIB,Jo Jorgensen,2
1G,REP,Donald J Trump,360
1H,,Write-in,0
1H,DEM,Joseph R Biden,42
1H,GRN,Howie Hawkins,0
1H,LIB,Jo Jorgensen,1
1H,REP,Donald J Trump,423
1I,,Write-in,0
1I,DEM,Joseph R Biden,9
1I,GRN,Howie Hawkins,0
1I,LIB,Jo Jorgensen,1
1I,REP,Donald J Trump,86
2A1A,,Write-in,0
2A1A,DEM,Joseph R Biden,425
2A1A,GRN,Howie Hawkins,1
2A1A,LIB,Jo Jorgensen,6
2A1A,REP,Donald J Trump,200
2B2A,,Write-in,0
2B2A,DEM,Joseph R Biden,362
2B2A,GRN,Howie Hawkins,2
2B2A,LIB,Jo Jorgensen,8
2B2A,REP,Donald J Trump,385
2C3A,,Write-in,1
2C3A,DEM,Joseph R Biden,385
2C3A,GRN,Howie Hawkins,2
2C3A,LIB,Jo Jorgensen,9
2C3A,REP,Donald J Trump,409
2D,,Write-in,0
2D,DEM,Joseph R Biden,84
2D,GRN,Howie Hawkins,1
2D,LIB,Jo Jorgensen,2
2D,REP,Donald J Trump,370
2E,,Write-in,1
2E,DEM,Joseph R Biden,59
2E,GRN,Howie Hawkins,0
2E,LIB,Jo Jorgensen,6
2E,REP,Donald J Trump,371
2F,,Write-in,0
2F,DEM,Joseph R Biden,18
2F,GRN,Howie Hawkins,0
2F,LIB,Jo Jorgensen,0
2F,REP,Donald J Trump,139
2G,,Write-in,0
2G,DEM,Joseph R Biden,78
2G,GRN,Howie Hawkins,1
2G,LIB,Jo Jorgensen,3
2G,REP,Donald J Trump,424
3C7G,,Write-in,4
3C7G,DEM,Joseph R Biden,596
3C7G,GRN,Howie Hawkins,2
3C7G,LIB,Jo Jorgensen,26
3C7G,REP,Donald J Trump,1276
3D,,Write-in,0
3D,DEM,Joseph R Biden,58
3D,GRN,Howie Hawkins,0
3D,LIB,Jo Jorgensen,2
3D,REP,Donald J Trump,530
3E,,Write-in,0
3E,DEM,Joseph R Biden,72
3E,GRN,Howie Hawkins,0
3E,LIB,Jo Jorgensen,6
3E,REP,Donald J Trump,847
3F,,Write-in,0
3F,DEM,Joseph R Biden,49
3F,GRN,Howie Hawkins,0
3F,LIB,Jo Jorgensen,3
3F,REP,Donald J Trump,388
3G,,Write-in,1
3G,DEM,Joseph R Biden,51
3G,GRN,Howie Hawkins,0
3G,LIB,Jo Jorgensen,6
3G,REP,Donald J Trump,363
3H3C,,Write-in,0
3H3C,DEM,Joseph R Biden,134
3H3C,GRN,Howie Hawkins,0
3H3C,LIB,Jo Jorgensen,0
3H3C,REP,Donald J Trump,356
3I,,Write-in,1
3I,DEM,Joseph R Biden,119
3I,GRN,Howie Hawkins,4
3I,LIB,Jo Jorgensen,8
3I,REP,Donald J Trump,841
4A6E,,Write-in,7
4A6E,DEM,Joseph R Biden,287
4A6E,GRN,Howie Hawkins,2
4A6E,LIB,Jo Jorgensen,5
4A6E,REP,Donald J Trump,712
4B,,Write-in,2
4B,DEM,Joseph R Biden,129
4B,GRN,Howie Hawkins,2
4B,LIB,Jo Jorgensen,13
4B,REP,Donald J Trump,912
4C,,Write-in,0
4C,DEM,Joseph R Biden,37
4C,GRN,Howie Hawkins,0
4C,LIB,Jo Jorgensen,3
4C,REP,Donald J Trump,297
4D,,Write-in,0
4D,DEM,Joseph R Biden,67
4D,GRN,Howie Hawkins,0
4D,LIB,Jo Jorgensen,7
4D,REP,Donald J Trump,933
4E,,Write-in,0
4E,DEM,Joseph R Biden,83
4E,GRN,Howie Hawkins,0
4E,LIB,Jo Jorgensen,7
4E,REP,Donald J Trump,666
4F,,Write-in,1
4F,DEM,Joseph R Biden,179
4F,GRN,Howie Hawkins,4
4F,LIB,Jo Jorgensen,8
4F,REP,Donald J Trump,1102
4G,,Write-in,1
4G,DEM,Joseph R Biden,205
4G,GRN,Howie Hawkins,1
4G,LIB,Jo Jorgensen,11
4G,REP,Donald J Trump,1209
