precinct,registered,ballots_cast,blank
101,1889,1211,0
102,304,205,0
103,253,201,0
201,562,459,0
202,1701,1250,0
203,408,325,0
301,145,117,0
302,1477,1134,0
303,1327,1002,0
304,241,201,0
401,812,578,0
402,181,128,0
403,299,243,0
404,948,612,0
405,583,456,0
