precinct,party,candidate,votes
1,DEM,Mike Collier,33
1,LIB,Shanna Steele,8
1,REP,Dan Patrick,198
11,DEM,Mike Collier,24
11,LIB,Shanna Steele,4
11,REP,Dan Patrick,119
2,DEM,Mike Collier,74
2,LIB,Shanna Steele,5
2,REP,Dan Patrick,303
3,DEM,Mike Collier,57
3,LIB,Shanna Steele,13
3,REP,Dan Patrick,293
4,DEM,Mike Collier,26
4,LIB,Shanna Steele,3
4,REP,Dan Patrick,89
6,DEM,Mike Collier,22
6,LIB,Shanna Steele,6
6,REP,Dan Patrick,111
7,DEM,Mike Collier,38
7,LIB,Shanna Steele,7
7,REP,Dan Patrick,204
9,DEM,Mike Collier,5
9,LIB,Shanna Steele,0
9,REP,Dan Patrick,16
