precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,13
101,DEM,Rochelle Mercedes Garza,667
101,LIB,Mark Ash,34
101,REP,Ken Paxton,1333
102,,Over Votes,0
102,,Under Votes,31
102,DEM,Rochelle Mercedes Garza,470
102,LIB,Mark Ash,23
102,REP,Ken Paxton,404
103,,Over Votes,0
103,,Under Votes,25
103,DEM,Rochelle Mercedes Garza,303
103,LIB,Mark Ash,32
103,REP,Ken Paxton,589
104,,Over Votes,0
104,,Under Votes,8
104,DEM,Rochelle Mercedes Garza,173
104,LIB,Mark Ash,13
104,REP,Ken Paxton,519
205,,Over Votes,1
205,,Under Votes,25
205,DEM,Rochelle Mercedes Garza,251
205,LIB,Mark Ash,29
205,REP,Ken Paxton,1420
206,,Over Votes,2
206,,Under Votes,21
206,DEM,Rochelle Mercedes Garza,403
206,LIB,Mark Ash,21
206,REP,Ken Paxton,762
207,,Over Votes,0
207,,Under Votes,17
207,DEM,Rochelle Mercedes Garza,445
207,LIB,Mark Ash,43
207,REP,Ken Paxton,1351
311,,Over Votes,0
311,,Under Votes,23
311,DEM,Rochelle Mercedes Garza,209
311,LIB,Mark Ash,33
311,REP,Ken Paxton,1297
312,,Over Votes,1
312,,Under Votes,21
312,DEM,Rochelle Mercedes Garza,214
312,LIB,Mark Ash,40
312,REP,Ken Paxton,1361
313,,Over Votes,0
313,,Under Votes,22
313,DEM,Rochelle Mercedes Garza,308
313,LIB,Mark Ash,38
313,REP,Ken Paxton,1673
414,,Over Votes,0
414,,Under Votes,16
414,DEM,Rochelle Mercedes Garza,221
414,LIB,Mark Ash,30
414,REP,Ken Paxton,1295
415,,Over Votes,0
415,,Under Votes,16
415,DEM,Rochelle Mercedes Garza,431
415,LIB,Mark Ash,48
415,REP,Ken Paxton,1643
416,,Over Votes,0
416,,Under Votes,4
416,DEM,Rochelle Mercedes Garza,239
416,LIB,Mark Ash,25
416,REP,Ken Paxton,985
