precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,38
101,DEM,Robert Johnson,650
101,REP,"Jesse F. McClure, III",1359
102,,Over Votes,0
102,,Under Votes,56
102,DEM,Robert Johnson,472
102,REP,"Jesse F. McClure, III",400
103,,Over Votes,0
103,,Under Votes,38
103,DEM,Robert Johnson,296
103,REP,"Jesse F. McClure, III",615
104,,Over Votes,0
104,,Under Votes,29
104,DEM,Robert Johnson,156
104,REP,"Jesse F. McClure, III",528
205,,Over Votes,0
205,,Under Votes,62
205,DEM,Robert Johnson,247
205,REP,"Jesse F. McClure, III",1417
206,,Over Votes,0
206,,Under Votes,40
206,DEM,Robert Johnson,388
206,REP,"Jesse F. McClure, III",781
207,,Over Votes,0
207,,Under Votes,47
207,DEM,Robert Johnson,444
207,REP,"Jesse F. McClure, III",1365
311,,Over Votes,0
311,,Under Votes,44
311,DEM,Robert Johnson,194
311,REP,"Jesse F. McClure, III",1324
312,,Over Votes,0
312,,Under Votes,42
312,DEM,Robert Johnson,210
312,REP,"Jesse F. McClure, III",1385
313,,Over Votes,0
313,,Under Votes,40
313,DEM,Robert Johnson,296
313,REP,"Jesse F. McClure, III",1705
414,,Over Votes,1
414,,Under Votes,43
414,DEM,Robert Johnson,207
414,REP,"Jesse F. McClure, III",1311
415,,Over Votes,0
415,,Under Votes,40
415,DEM,Robert Johnson,405
415,REP,"Jesse F. McClure, III",1693
416,,Over Votes,0
416,,Under Votes,14
416,DEM,Robert Johnson,225
416,REP,"Jesse F. McClure, III",1014
