precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,26
101,DEM,Luke Warford,608
101,GRN,Hunter Wayne Crow,13
101,LIB,Jaime Andres Diez,49
101,REP,Wayne Christian,1351
102,,Over Votes,0
102,,Under Votes,37
102,DEM,Luke Warford,445
102,GRN,Hunter Wayne Crow,3
102,LIB,Jaime Andres Diez,46
102,REP,Wayne Christian,397
103,,Over Votes,1
103,,Under Votes,23
103,DEM,Luke Warford,277
103,GRN,Hunter Wayne Crow,12
103,LIB,Jaime Andres Diez,43
103,REP,Wayne Christian,593
104,,Over Votes,0
104,,Under Votes,18
104,DEM,Luke Warford,147
104,GRN,Hunter Wayne Crow,8
104,LIB,Jaime Andres Diez,12
104,REP,Wayne Christian,528
205,,Over Votes,0
205,,Under Votes,35
205,DEM,Luke Warford,236
205,GRN,Hunter Wayne Crow,11
205,LIB,Jaime Andres Diez,17
205,REP,Wayne Christian,1427
206,,Over Votes,0
206,,Under Votes,23
206,DEM,Luke Warford,378
206,GRN,Hunter Wayne Crow,8
206,LIB,Jaime Andres Diez,24
206,REP,Wayne Christian,776
207,,Over Votes,0
207,,Under Votes,36
207,DEM,Luke Warford,405
207,GRN,Hunter Wayne Crow,18
207,LIB,Jaime Andres Diez,57
207,REP,Wayne Christian,1340
311,,Over Votes,0
311,,Under Votes,29
311,DEM,Luke Warford,176
311,GRN,Hunter Wayne Crow,15
311,LIB,Jaime Andres Diez,34
311,REP,Wayne Christian,1308
312,,Over Votes,0
312,,Under Votes,25
312,DEM,Luke Warford,186
312,GRN,Hunter Wayne Crow,18
312,LIB,Jaime Andres Diez,29
312,REP,Wayne Christian,1379
313,,Over Votes,1
313,,Under Votes,29
313,DEM,Luke Warford,268
313,GRN,Hunter Wayne Crow,16
313,LIB,Jaime Andres Diez,34
313,REP,Wayne Christian,1693
414,,Over Votes,0
414,,Under Votes,22
414,DEM,Luke Warford,205
414,GRN,Hunter Wayne Crow,6
414,LIB,Jaime Andres Diez,37
414,REP,Wayne Christian,1292
415,,Over Votes,0
415,,Under Votes,27
415,DEM,Luke Warford,398
415,GRN,Hunter Wayne Crow,13
415,LIB,Jaime Andres Diez,52
415,REP,Wayne Christian,1648
416,,Over Votes,0
416,,Under Votes,11
416,DEM,Luke Warford,215
416,GRN,Hunter Wayne Crow,8
416,LIB,Jaime Andres Diez,27
416,REP,Wayne Christian,992
