precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,26
101,DEM,Erin A. Nowell,632
101,LIB,Thomas Edward Oxford,28
101,REP,Debra Lehrmann,1361
102,,Over Votes,1
102,,Under Votes,44
102,DEM,Erin A. Nowell,470
102,LIB,Thomas Edward Oxford,19
102,REP,Debra Lehrmann,394
103,,Over Votes,0
103,,Under Votes,31
103,DEM,Erin A. Nowell,292
103,LIB,Thomas Edward Oxford,23
103,REP,Debra Lehrmann,603
104,,Over Votes,0
104,,Under Votes,21
104,DEM,Erin A. Nowell,152
104,LIB,Thomas Edward Oxford,14
104,REP,Debra Lehrmann,526
205,,Over Votes,1
205,,Under Votes,47
205,DEM,Erin A. Nowell,235
205,LIB,Thomas Edward Oxford,11
205,REP,Debra Lehrmann,1432
206,,Over Votes,0
206,,Under Votes,31
206,DEM,Erin A. Nowell,384
206,LIB,Thomas Edward Oxford,16
206,REP,Debra Lehrmann,778
207,,Over Votes,0
207,,Under Votes,32
207,DEM,Erin A. Nowell,430
207,LIB,Thomas Edward Oxford,40
207,REP,Debra Lehrmann,1354
311,,Over Votes,0
311,,Under Votes,37
311,DEM,Erin A. Nowell,189
311,LIB,Thomas Edward Oxford,25
311,REP,Debra Lehrmann,1311
312,,Over Votes,0
312,,Under Votes,30
312,DEM,Erin A. Nowell,204
312,LIB,Thomas Edward Oxford,24
312,REP,Debra Lehrmann,1379
313,,Over Votes,0
313,,Under Votes,29
313,DEM,Erin A. Nowell,284
313,LIB,Thomas Edward Oxford,35
313,REP,Debra Lehrmann,1693
414,,Over Votes,0
414,,Under Votes,30
414,DEM,Erin A. Nowell,213
414,LIB,Thomas Edward Oxford,16
414,REP,Debra Lehrmann,1303
415,,Over Votes,0
415,,Under Votes,29
415,DEM,Erin A. Nowell,402
415,LIB,Thomas Edward Oxford,40
415,REP,Debra Lehrmann,1667
416,,Over Votes,1
416,,Under Votes,13
416,DEM,Erin A. Nowell,225
416,LIB,Thomas Edward Oxford,16
416,REP,Debra Lehrmann,998
