precinct,party,candidate,votes
1-1,DEM,"Mary ""MJ"" Hegar",323
1-1,GRN,David B. Collins,17
1-1,LIB,Kerry Douglas McKennon,37
1-1,REP,John Cornyn,1817
1-2,DEM,"Mary ""MJ"" Hegar",257
1-2,GRN,David B. Collins,1
1-2,LIB,Kerry Douglas McKennon,13
1-2,REP,John Cornyn,1677
1-3,DEM,"Mary ""MJ"" Hegar",221
1-3,GRN,David B. Collins,9
1-3,LIB,Kerry Douglas McKennon,15
1-3,REP,John Cornyn,1385
1-4,DEM,"Mary ""MJ"" Hegar",39
1-4,GRN,David B. Collins,1
1-4,LIB,Kerry Douglas McKennon,5
1-4,REP,John Cornyn,500
2-1,DEM,"Mary ""MJ"" Hegar",33
2-1,GRN,David B. Collins,1
2-1,LIB,Kerry Douglas McKennon,3
2-1,REP,John Cornyn,311
2-2,DEM,"Mary ""MJ"" Hegar",393
2-2,GRN,David B. Collins,9
2-2,LIB,Kerry Douglas McKennon,46
2-2,REP,John Cornyn,2240
2-3,DEM,"Mary ""MJ"" Hegar",429
2-3,GRN,David B. Collins,15
2-3,LIB,Kerry Douglas McKennon,33
2-3,REP,John Cornyn,1692
3-1,DEM,"Mary ""MJ"" Hegar",120
3-1,GRN,David B. Collins,2
3-1,LIB,Kerry Douglas McKennon,14
3-1,REP,John Cornyn,761
3-2,DEM,"Mary ""MJ"" Hegar",395
3-2,GRN,David B. Collins,7
3-2,LIB,Kerry Douglas McKennon,19
3-2,REP,John Cornyn,2057
3-3,DEM,"Mary ""MJ"" Hegar",430
3-3,GRN,David B. Collins,10
3-3,LIB,Kerry Douglas McKennon,40
3-3,REP,John Cornyn,1955
4-1,DEM,"Mary ""MJ"" Hegar",65
4-1,GRN,David B. Collins,1
4-1,LIB,Kerry Douglas McKennon,8
4-1,REP,John Cornyn,507
4-2,DEM,"Mary ""MJ"" Hegar",244
4-2,GRN,David B. Collins,7
4-2,LIB,Kerry Douglas McKennon,28
4-2,REP,John Cornyn,1622
4-3,DEM,"Mary ""MJ"" Hegar",315
4-3,GRN,David B. Collins,5
4-3,LIB,Kerry Douglas McKennon,38
4-3,REP,John Cornyn,1820
4-4,DEM,"Mary ""MJ"" Hegar",54
4-4,GRN,David B. Collins,2
4-4,LIB,Kerry Douglas McKennon,7
4-4,REP,John Cornyn,413
