precinct,party,candidate,votes
1-1,DEM,Gisela D. Triana,297
1-1,LIB,Tom Oxford,44
1-1,REP,Brett Busby,1818
1-2,DEM,Gisela D. Triana,230
1-2,LIB,Tom Oxford,19
1-2,REP,Brett Busby,1685
1-3,DEM,Gisela D. Triana,200
1-3,LIB,Tom Oxford,27
1-3,REP,Brett Busby,1387
1-4,DEM,Gisela D. Triana,39
1-4,LIB,Tom Oxford,7
1-4,REP,Brett Busby,495
2-1,DEM,Gisela D. Triana,28
2-1,LIB,Tom Oxford,7
2-1,REP,Brett Busby,313
2-2,DEM,Gisela D. Triana,387
2-2,LIB,Tom Oxford,51
2-2,REP,Brett Busby,2234
2-3,DEM,Gisela D. Triana,393
2-3,LIB,Tom Oxford,46
2-3,REP,Brett Busby,1696
3-1,DEM,Gisela D. Triana,116
3-1,LIB,Tom Oxford,14
3-1,REP,Brett Busby,761
3-2,DEM,Gisela D. Triana,362
3-2,LIB,Tom Oxford,37
3-2,REP,Brett Busby,2043
3-3,DEM,Gisela D. Triana,407
3-3,LIB,Tom Oxford,65
3-3,REP,Brett Busby,1936
4-1,DEM,Gisela D. Triana,63
4-1,LIB,Tom Oxford,6
4-1,REP,Brett Busby,509
4-2,DEM,Gisela D. Triana,224
4-2,LIB,Tom Oxford,29
4-2,REP,Brett Busby,1629
4-3,DEM,Gisela D. Triana,301
4-3,LIB,Tom Oxford,52
4-3,REP,Brett Busby,1789
4-4,DEM,Gisela D. Triana,44
4-4,LIB,Tom Oxford,12
4-4,REP,Brett Busby,418
