precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,20
101,DEM,Julie Countiss,103
101,IND,IND Ted Wood,9
101,REP,Terry Adams,585
102,,Over Votes,0
102,,Under Votes,21
102,DEM,Julie Countiss,141
102,IND,IND Ted Wood,11
102,REP,Terry Adams,646
103,,Over Votes,0
103,,Under Votes,13
103,DEM,Julie Countiss,107
103,IND,IND Ted Wood,13
103,REP,Terry Adams,802
104,,Over Votes,0
104,,Under Votes,8
104,DEM,Julie Countiss,55
104,IND,IND Ted Wood,4
104,REP,Terry Adams,407
205,,Over Votes,0
205,,Under Votes,40
205,DEM,Julie Countiss,218
205,IND,IND Ted Wood,30
205,REP,Terry Adams,1309
206,,Over Votes,0
206,,Under Votes,24
206,DEM,Julie Countiss,100
206,IND,IND Ted Wood,9
206,REP,Terry Adams,762
207,,Over Votes,0
207,,Under Votes,15
207,DEM,Julie Countiss,60
207,IND,IND Ted Wood,4
207,REP,Terry Adams,405
208,,Over Votes,0
208,,Under Votes,12
208,DEM,Julie Countiss,77
208,IND,IND Ted Wood,6
208,REP,Terry Adams,357
309,,Over Votes,0
309,,Under Votes,10
309,DEM,Julie Countiss,25
309,IND,IND Ted Wood,6
309,REP,Terry Adams,396
310,,Over Votes,0
310,,Under Votes,28
310,DEM,Julie Countiss,217
310,IND,IND Ted Wood,34
310,REP,Terry Adams,1167
311,,Over Votes,0
311,,Under Votes,19
311,DEM,Julie Countiss,147
311,IND,IND Ted Wood,9
311,REP,Terry Adams,218
412,,Over Votes,0
412,,Under Votes,9
412,DEM,Julie Countiss,80
412,IND,IND Ted Wood,5
412,REP,Terry Adams,253
413,,Over Votes,0
413,,Under Votes,9
413,DEM,Julie Countiss,86
413,IND,IND Ted Wood,13
413,REP,Terry Adams,738
414,,Over Votes,0
414,,Under Votes,13
414,DEM,Julie Countiss,133
414,IND,IND Ted Wood,7
414,REP,Terry Adams,538
415,,Over Votes,0
415,,Under Votes,26
415,DEM,Julie Countiss,142
415,IND,IND Ted Wood,9
415,REP,Terry Adams,554
