precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,6
101,DEM,Linda Nuno,92
101,LIB,Bill Kelsey,7
101,REP,Michael McCaul,612
102,,Over Votes,0
102,,Under Votes,13
102,DEM,Linda Nuno,137
102,LIB,Bill Kelsey,8
102,REP,Michael McCaul,661
103,,Over Votes,0
103,,Under Votes,5
103,DEM,Linda Nuno,103
103,LIB,Bill Kelsey,11
103,REP,Michael McCaul,816
104,,Over Votes,0
104,,Under Votes,9
104,DEM,Linda Nuno,51
104,LIB,Bill Kelsey,5
104,REP,Michael McCaul,409
205,,Over Votes,0
205,,Under Votes,39
205,DEM,Linda Nuno,202
205,LIB,Bill Kelsey,35
205,REP,Michael McCaul,1321
206,,Over Votes,0
206,,Under Votes,9
206,DEM,Linda Nuno,92
206,LIB,Bill Kelsey,14
206,REP,Michael McCaul,780
207,,Over Votes,0
207,,Under Votes,11
207,DEM,Linda Nuno,58
207,LIB,Bill Kelsey,10
207,REP,Michael McCaul,405
208,,Over Votes,0
208,,Under Votes,8
208,DEM,Linda Nuno,73
208,LIB,Bill Kelsey,5
208,REP,Michael McCaul,367
309,,Over Votes,0
309,,Under Votes,5
309,DEM,Linda Nuno,26
309,LIB,Bill Kelsey,3
309,REP,Michael McCaul,402
310,,Over Votes,0
310,,Under Votes,20
310,DEM,Linda Nuno,211
310,LIB,Bill Kelsey,38
310,REP,Michael McCaul,1177
311,,Over Votes,0
311,,Under Votes,12
311,DEM,Linda Nuno,154
311,LIB,Bill Kelsey,6
311,REP,Michael McCaul,221
412,,Over Votes,0
412,,Under Votes,8
412,DEM,Linda Nuno,74
412,LIB,Bill Kelsey,6
412,REP,Michael McCaul,259
413,,Over Votes,0
413,,Under Votes,13
413,DEM,Linda Nuno,90
413,LIB,Bill Kelsey,7
413,REP,Michael McCaul,736
414,,Over Votes,0
414,,Under Votes,7
414,DEM,Linda Nuno,135
414,LIB,Bill Kelsey,10
414,REP,Michael McCaul,539
415,,Over Votes,0
415,,Under Votes,14
415,DEM,Linda Nuno,132
415,LIB,Bill Kelsey,10
415,REP,Michael McCaul,575
