precinct,party,candidate,votes
eastland:1,DEM,Susan Hays,153
eastland:1,REP,Sid Miller,1213
eastland:2,DEM,Susan Hays,9
eastland:2,REP,Sid Miller,179
eastland:3,DEM,Susan Hays,99
eastland:3,REP,Sid Miller,625
eastland:4,DEM,Susan Hays,21
eastland:4,REP,Sid Miller,203
eastland:5,DEM,Susan Hays,44
eastland:5,REP,Sid Miller,312
eastland:6,DEM,Susan Hays,22
eastland:6,REP,Sid Miller,186
eastland:7,DEM,Susan Hays,100
eastland:7,REP,Sid Miller,1109
eastland:8,DEM,Susan Hays,181
eastland:8,REP,Sid Miller,1268
eastland:9,DEM,Susan Hays,32
eastland:9,REP,Sid Miller,360
ellis:1001,,Over Votes,0
ellis:1001,,Under Votes,29
ellis:1001,DEM,Susan Hays,540
ellis:1001,REP,Sid Miller,245
ellis:1003,,Over Votes,0
ellis:1003,,Under Votes,41
ellis:1003,DEM,Susan Hays,452
ellis:1003,REP,Sid Miller,796
ellis:1004,,Over Votes,0
ellis:1004,,Under Votes,1
ellis:1004,DEM,Susan Hays,5
ellis:1004,REP,Sid Miller,9
ellis:1010,,Over Votes,0
ellis:1010,,Under Votes,47
ellis:1010,DEM,Susan Hays,291
ellis:1010,REP,Sid Miller,763
ellis:1011,,Over Votes,0
ellis:1011,,Under Votes,49
ellis:1011,DEM,Susan Hays,469
ellis:1011,REP,Sid Miller,936
ellis:1023,,Over Votes,0
ellis:1023,,Under Votes,0
ellis:1023,DEM,Susan Hays,0
ellis:1023,REP,Sid Miller,0
ellis:1024,,Over Votes,0
ellis:1024,,Under Votes,52
ellis:1024,DEM,Susan Hays,292
ellis:1024,REP,Sid Miller,677
ellis:1025,,Over Votes,0
ellis:1025,,Under Votes,43
ellis:1025,DEM,Susan Hays,388
ellis:1025,REP,Sid Miller,944
ellis:1026,,Over Votes,0
ellis:1026,,Under Votes,40
ellis:1026,DEM,Susan Hays,325
ellis:1026,REP,Sid Miller,821
ellis:1027,,Over Votes,0
ellis:1027,,Under Votes,28
ellis:1027,DEM,Susan Hays,411
ellis:1027,REP,Sid Miller,1141
ellis:1028,,Over Votes,0
ellis:1028,,Under Votes,38
ellis:1028,DEM,Susan Hays,301
ellis:1028,REP,Sid Miller,1185
ellis:1031,,Over Votes,0
ellis:1031,,Under Votes,9
ellis:1031,DEM,Susan Hays,88
ellis:1031,REP,Sid Miller,259
ellis:1032,,Over Votes,0
ellis:1032,,Under Votes,40
ellis:1032,DEM,Susan Hays,294
ellis:1032,REP,Sid Miller,1838
ellis:1033,,Over Votes,0
ellis:1033,,Under Votes,27
ellis:1033,DEM,Susan Hays,313
ellis:1033,REP,Sid Miller,1045
ellis:1034,,Over Votes,0
ellis:1034,,Under Votes,59
ellis:1034,DEM,Susan Hays,589
ellis:1034,REP,Sid Miller,1770
ellis:1035,,Over Votes,0
ellis:1035,,Under Votes,25
ellis:1035,DEM,Susan Hays,206
ellis:1035,REP,Sid Miller,567
ellis:1036,,Over Votes,0
ellis:1036,,Under Votes,56
ellis:1036,DEM,Susan Hays,582
ellis:1036,REP,Sid Miller,1352
ellis:1037,,Over Votes,0
ellis:1037,,Under Votes,29
ellis:1037,DEM,Susan Hays,254
ellis:1037,REP,Sid Miller,798
ellis:1038,,Over Votes,0
ellis:1038,,Under Votes,50
ellis:1038,DEM,Susan Hays,691
ellis:1038,REP,Sid Miller,1951
ellis:1039,,Over Votes,0
ellis:1039,,Under Votes,44
ellis:1039,DEM,Susan Hays,401
ellis:1039,REP,Sid Miller,1320
ellis:1040,,Over Votes,0
ellis:1040,,Under Votes,6
ellis:1040,DEM,Susan Hays,34
ellis:1040,REP,Sid Miller,212
ellis:1041,,Over Votes,0
ellis:1041,,Under Votes,41
ellis:1041,DEM,Susan Hays,303
ellis:1041,REP,Sid Miller,1328
ellis:1042,,Over Votes,0
ellis:1042,,Under Votes,5
ellis:1042,DEM,Susan Hays,80
ellis:1042,REP,Sid Miller,200
ellis:1043,,Over Votes,0
ellis:1043,,Under Votes,53
ellis:1043,DEM,Susan Hays,615
ellis:1043,REP,Sid Miller,1646
ellis:1050,,Over Votes,0
ellis:1050,,Under Votes,73
ellis:1050,DEM,Susan Hays,1020
ellis:1050,REP,Sid Miller,689
ellis:1051,,Over Votes,0
ellis:1051,,Under Votes,76
ellis:1051,DEM,Susan Hays,757
ellis:1051,REP,Sid Miller,815
ellis:1052,,Over Votes,0
ellis:1052,,Under Votes,66
ellis:1052,DEM,Susan Hays,793
ellis:1052,REP,Sid Miller,561
ellis:1053,,Over Votes,0
ellis:1053,,Under Votes,53
ellis:1053,DEM,Susan Hays,525
ellis:1053,REP,Sid Miller,721
ellis:1054,,Over Votes,0
ellis:1054,,Under Votes,47
ellis:1054,DEM,Susan Hays,1048
ellis:1054,REP,Sid Miller,391
ellis:1055,,Over Votes,0
ellis:1055,,Under Votes,55
ellis:1055,DEM,Susan Hays,511
ellis:1055,REP,Sid Miller,1290
ellis:1056,,Over Votes,0
ellis:1056,,Under Votes,56
ellis:1056,DEM,Susan Hays,371
ellis:1056,REP,Sid Miller,1352
ellis:1057,,Over Votes,0
ellis:1057,,Under Votes,40
ellis:1057,DEM,Susan Hays,757
ellis:1057,REP,Sid Miller,1148
ellis:1058,,Over Votes,0
ellis:1058,,Under Votes,11
ellis:1058,DEM,Susan Hays,222
ellis:1058,REP,Sid Miller,410
ellis:1059,,Over Votes,0
ellis:1059,,Under Votes,5
ellis:1059,DEM,Susan Hays,62
ellis:1059,REP,Sid Miller,333
falls:101,,Sid Miller,130
falls:101,,Susan Hays,101
falls:102,,Sid Miller,290
falls:102,,Susan Hays,148
falls:103,,Sid Miller,380
falls:103,,Susan Hays,46
falls:201,,Sid Miller,314
falls:201,,Susan Hays,55
falls:202,,Sid Miller,166
falls:202,,Susan Hays,257
falls:203,,Sid Miller,35
falls:203,,Susan Hays,149
falls:301,,Sid Miller,349
falls:301,,Susan Hays,82
falls:302,,Sid Miller,482
falls:302,,Susan Hays,115
falls:303,,Sid Miller,296
falls:303,,Susan Hays,22
falls:401,,Sid Miller,305
falls:401,,Susan Hays,22
falls:402,,Sid Miller,419
falls:402,,Susan Hays,99
falls:403,,Sid Miller,320
falls:403,,Susan Hays,89
mclennan:1,DEM,Susan Hays,72
mclennan:1,REP,Sid Miller,50
mclennan:10,DEM,Susan Hays,430
mclennan:10,REP,Sid Miller,85
mclennan:11,DEM,Susan Hays,422
mclennan:11,REP,Sid Miller,953
mclennan:12,DEM,Susan Hays,856
mclennan:12,REP,Sid Miller,70
mclennan:13,DEM,Susan Hays,21
mclennan:13,REP,Sid Miller,19
mclennan:14,DEM,Susan Hays,366
mclennan:14,REP,Sid Miller,56
mclennan:15,DEM,Susan Hays,43
mclennan:15,REP,Sid Miller,79
mclennan:16,DEM,Susan Hays,437
mclennan:16,REP,Sid Miller,695
mclennan:17,DEM,Susan Hays,278
mclennan:17,REP,Sid Miller,290
mclennan:18,DEM,Susan Hays,93
mclennan:18,REP,Sid Miller,65
mclennan:19,DEM,Susan Hays,621
mclennan:19,REP,Sid Miller,1329
mclennan:2,DEM,Susan Hays,80
mclennan:2,REP,Sid Miller,41
mclennan:20,DEM,Susan Hays,99
mclennan:20,REP,Sid Miller,34
mclennan:21,DEM,Susan Hays,137
mclennan:21,REP,Sid Miller,68
mclennan:22,DEM,Susan Hays,78
mclennan:22,REP,Sid Miller,89
mclennan:23,DEM,Susan Hays,595
mclennan:23,REP,Sid Miller,1595
mclennan:24,DEM,Susan Hays,103
mclennan:24,REP,Sid Miller,322
mclennan:25,DEM,Susan Hays,332
mclennan:25,REP,Sid Miller,206
mclennan:26,DEM,Susan Hays,141
mclennan:26,REP,Sid Miller,94
mclennan:27,DEM,Susan Hays,178
mclennan:27,REP,Sid Miller,62
mclennan:28,DEM,Susan Hays,257
mclennan:28,REP,Sid Miller,296
mclennan:29,DEM,Susan Hays,135
mclennan:29,REP,Sid Miller,130
mclennan:3,DEM,Susan Hays,525
mclennan:3,REP,Sid Miller,332
mclennan:30,DEM,Susan Hays,424
mclennan:30,REP,Sid Miller,432
mclennan:31,DEM,Susan Hays,424
mclennan:31,REP,Sid Miller,540
mclennan:32,DEM,Susan Hays,186
mclennan:32,REP,Sid Miller,414
mclennan:33,DEM,Susan Hays,353
mclennan:33,REP,Sid Miller,569
mclennan:34,DEM,Susan Hays,304
mclennan:34,REP,Sid Miller,476
mclennan:35,DEM,Susan Hays,201
mclennan:35,REP,Sid Miller,121
mclennan:36,DEM,Susan Hays,257
mclennan:36,REP,Sid Miller,411
mclennan:37,DEM,Susan Hays,212
mclennan:37,REP,Sid Miller,192
mclennan:38,DEM,Susan Hays,165
mclennan:38,REP,Sid Miller,122
mclennan:39,DEM,Susan Hays,152
mclennan:39,REP,Sid Miller,62
mclennan:4,DEM,Susan Hays,43
mclennan:4,REP,Sid Miller,36
mclennan:40,DEM,Susan Hays,460
mclennan:40,REP,Sid Miller,669
mclennan:41,DEM,Susan Hays,328
mclennan:41,REP,Sid Miller,450
mclennan:42,DEM,Susan Hays,252
mclennan:42,REP,Sid Miller,150
mclennan:43,DEM,Susan Hays,75
mclennan:43,REP,Sid Miller,96
mclennan:44,DEM,Susan Hays,507
mclennan:44,REP,Sid Miller,1721
mclennan:45,DEM,Susan Hays,101
mclennan:45,REP,Sid Miller,102
mclennan:46,DEM,Susan Hays,60
mclennan:46,REP,Sid Miller,33
mclennan:47,DEM,Susan Hays,138
mclennan:47,REP,Sid Miller,98
mclennan:48,DEM,Susan Hays,67
mclennan:48,REP,Sid Miller,57
mclennan:49,DEM,Susan Hays,94
mclennan:49,REP,Sid Miller,99
mclennan:5,DEM,Susan Hays,142
mclennan:5,REP,Sid Miller,62
mclennan:50,DEM,Susan Hays,248
mclennan:50,REP,Sid Miller,227
mclennan:51,DEM,Susan Hays,776
mclennan:51,REP,Sid Miller,1595
mclennan:52,DEM,Susan Hays,201
mclennan:52,REP,Sid Miller,362
mclennan:53,DEM,Susan Hays,13
mclennan:53,REP,Sid Miller,21
mclennan:54,DEM,Susan Hays,361
mclennan:54,REP,Sid Miller,885
mclennan:55,DEM,Susan Hays,656
mclennan:55,REP,Sid Miller,1625
mclennan:56,DEM,Susan Hays,163
mclennan:56,REP,Sid Miller,126
mclennan:57,DEM,Susan Hays,315
mclennan:57,REP,Sid Miller,315
mclennan:58,DEM,Susan Hays,469
mclennan:58,REP,Sid Miller,720
mclennan:59,DEM,Susan Hays,460
mclennan:59,REP,Sid Miller,1648
mclennan:6,DEM,Susan Hays,145
mclennan:6,REP,Sid Miller,57
mclennan:60,DEM,Susan Hays,494
mclennan:60,REP,Sid Miller,1475
mclennan:61,DEM,Susan Hays,549
mclennan:61,REP,Sid Miller,1264
mclennan:62,DEM,Susan Hays,613
mclennan:62,REP,Sid Miller,1196
mclennan:63,DEM,Susan Hays,703
mclennan:63,REP,Sid Miller,2343
mclennan:64,DEM,Susan Hays,116
mclennan:64,REP,Sid Miller,381
mclennan:65,DEM,Susan Hays,90
mclennan:65,REP,Sid Miller,618
mclennan:66,DEM,Susan Hays,104
mclennan:66,REP,Sid Miller,713
mclennan:67,DEM,Susan Hays,211
mclennan:67,REP,Sid Miller,1478
mclennan:68,DEM,Susan Hays,104
mclennan:68,REP,Sid Miller,590
mclennan:69,DEM,Susan Hays,120
mclennan:69,REP,Sid Miller,874
mclennan:7,DEM,Susan Hays,318
mclennan:7,REP,Sid Miller,202
mclennan:70,DEM,Susan Hays,23
mclennan:70,REP,Sid Miller,223
mclennan:71,DEM,Susan Hays,88
mclennan:71,REP,Sid Miller,265
mclennan:72,DEM,Susan Hays,128
mclennan:72,REP,Sid Miller,447
mclennan:73,DEM,Susan Hays,79
mclennan:73,REP,Sid Miller,509
mclennan:74,DEM,Susan Hays,65
mclennan:74,REP,Sid Miller,422
mclennan:75,DEM,Susan Hays,311
mclennan:75,REP,Sid Miller,1691
mclennan:76,DEM,Susan Hays,211
mclennan:76,REP,Sid Miller,1039
mclennan:77,DEM,Susan Hays,124
mclennan:77,REP,Sid Miller,783
mclennan:78,DEM,Susan Hays,462
mclennan:78,REP,Sid Miller,1654
mclennan:79,DEM,Susan Hays,175
mclennan:79,REP,Sid Miller,462
mclennan:8,DEM,Susan Hays,341
mclennan:8,REP,Sid Miller,176
mclennan:80,DEM,Susan Hays,117
mclennan:80,REP,Sid Miller,1479
mclennan:81,DEM,Susan Hays,421
mclennan:81,REP,Sid Miller,2191
mclennan:82,DEM,Susan Hays,308
mclennan:82,REP,Sid Miller,1385
mclennan:83,DEM,Susan Hays,58
mclennan:83,REP,Sid Miller,277
mclennan:84,DEM,Susan Hays,300
mclennan:84,REP,Sid Miller,942
mclennan:85,DEM,Susan Hays,163
mclennan:85,REP,Sid Miller,175
mclennan:86,DEM,Susan Hays,435
mclennan:86,REP,Sid Miller,320
mclennan:87,DEM,Susan Hays,234
mclennan:87,REP,Sid Miller,265
mclennan:88,DEM,Susan Hays,78
mclennan:88,REP,Sid Miller,77
mclennan:89,DEM,Susan Hays,22
mclennan:89,REP,Sid Miller,7
mclennan:9,DEM,Susan Hays,208
mclennan:9,REP,Sid Miller,103
mclennan:90,DEM,Susan Hays,76
mclennan:90,REP,Sid Miller,128
mclennan:91,DEM,Susan Hays,328
mclennan:91,REP,Sid Miller,860
tarrant:1380,DEM,Susan Hays,410
tarrant:1380,REP,Sid Miller,308
tarrant:1382,DEM,Susan Hays,650
tarrant:1382,REP,Sid Miller,185
tarrant:1388,DEM,Susan Hays,831
tarrant:1388,REP,Sid Miller,395
tarrant:1404,DEM,Susan Hays,646
tarrant:1404,REP,Sid Miller,240
tarrant:1441,DEM,Susan Hays,127
tarrant:1441,REP,Sid Miller,40
tarrant:1463,DEM,Susan Hays,437
tarrant:1463,REP,Sid Miller,157
tarrant:1564,DEM,Susan Hays,0
tarrant:1564,REP,Sid Miller,0
tarrant:1603,DEM,Susan Hays,50
tarrant:1603,REP,Sid Miller,27
tarrant:1631,DEM,Susan Hays,51
tarrant:1631,REP,Sid Miller,49
tarrant:2002,DEM,Susan Hays,0
tarrant:2002,REP,Sid Miller,0
tarrant:2027,DEM,Susan Hays,123
tarrant:2027,REP,Sid Miller,98
tarrant:2030,DEM,Susan Hays,887
tarrant:2030,REP,Sid Miller,318
tarrant:2033,DEM,Susan Hays,424
tarrant:2033,REP,Sid Miller,489
tarrant:2055,DEM,Susan Hays,554
tarrant:2055,REP,Sid Miller,605
tarrant:2100,DEM,Susan Hays,139
tarrant:2100,REP,Sid Miller,110
tarrant:2143,DEM,Susan Hays,193
tarrant:2143,REP,Sid Miller,133
tarrant:2145,DEM,Susan Hays,447
tarrant:2145,REP,Sid Miller,223
tarrant:2147,DEM,Susan Hays,342
tarrant:2147,REP,Sid Miller,346
tarrant:2158,DEM,Susan Hays,566
tarrant:2158,REP,Sid Miller,649
tarrant:2168,DEM,Susan Hays,295
tarrant:2168,REP,Sid Miller,192
tarrant:2169,DEM,Susan Hays,135
tarrant:2169,REP,Sid Miller,38
tarrant:2210,DEM,Susan Hays,269
tarrant:2210,REP,Sid Miller,174
tarrant:2221,DEM,Susan Hays,484
tarrant:2221,REP,Sid Miller,455
tarrant:2224,DEM,Susan Hays,489
tarrant:2224,REP,Sid Miller,288
tarrant:2225,DEM,Susan Hays,364
tarrant:2225,REP,Sid Miller,134
tarrant:2226,DEM,Susan Hays,433
tarrant:2226,REP,Sid Miller,252
tarrant:2235,DEM,Susan Hays,608
tarrant:2235,REP,Sid Miller,400
tarrant:2263,DEM,Susan Hays,410
tarrant:2263,REP,Sid Miller,281
tarrant:2267,DEM,Susan Hays,492
tarrant:2267,REP,Sid Miller,227
tarrant:2268,DEM,Susan Hays,345
tarrant:2268,REP,Sid Miller,262
tarrant:2269,DEM,Susan Hays,111
tarrant:2269,REP,Sid Miller,89
tarrant:2274,DEM,Susan Hays,0
tarrant:2274,REP,Sid Miller,1
tarrant:2281,DEM,Susan Hays,431
tarrant:2281,REP,Sid Miller,450
tarrant:2308,DEM,Susan Hays,816
tarrant:2308,REP,Sid Miller,970
tarrant:2309,DEM,Susan Hays,288
tarrant:2309,REP,Sid Miller,213
tarrant:2315,DEM,Susan Hays,441
tarrant:2315,REP,Sid Miller,237
tarrant:2316,DEM,Susan Hays,490
tarrant:2316,REP,Sid Miller,308
tarrant:2320,DEM,Susan Hays,481
tarrant:2320,REP,Sid Miller,225
tarrant:2341,DEM,Susan Hays,134
tarrant:2341,REP,Sid Miller,45
tarrant:2353,DEM,Susan Hays,334
tarrant:2353,REP,Sid Miller,174
tarrant:2354,DEM,Susan Hays,442
tarrant:2354,REP,Sid Miller,261
tarrant:2355,DEM,Susan Hays,356
tarrant:2355,REP,Sid Miller,478
tarrant:2356,DEM,Susan Hays,778
tarrant:2356,REP,Sid Miller,769
tarrant:2357,DEM,Susan Hays,707
tarrant:2357,REP,Sid Miller,1049
tarrant:2360,DEM,Susan Hays,632
tarrant:2360,REP,Sid Miller,1277
tarrant:2383,DEM,Susan Hays,644
tarrant:2383,REP,Sid Miller,372
tarrant:2393,DEM,Susan Hays,91
tarrant:2393,REP,Sid Miller,59
tarrant:2402,DEM,Susan Hays,0
tarrant:2402,REP,Sid Miller,7
tarrant:2405,DEM,Susan Hays,1314
tarrant:2405,REP,Sid Miller,617
tarrant:2411,DEM,Susan Hays,116
tarrant:2411,REP,Sid Miller,41
tarrant:2426,DEM,Susan Hays,479
tarrant:2426,REP,Sid Miller,781
tarrant:2428,DEM,Susan Hays,111
tarrant:2428,REP,Sid Miller,41
tarrant:2435,DEM,Susan Hays,753
tarrant:2435,REP,Sid Miller,817
tarrant:2442,DEM,Susan Hays,1387
tarrant:2442,REP,Sid Miller,1070
tarrant:2448,DEM,Susan Hays,794
tarrant:2448,REP,Sid Miller,465
tarrant:2449,DEM,Susan Hays,397
tarrant:2449,REP,Sid Miller,205
tarrant:2450,DEM,Susan Hays,686
tarrant:2450,REP,Sid Miller,351
tarrant:2462,DEM,Susan Hays,468
tarrant:2462,REP,Sid Miller,261
tarrant:2467,DEM,Susan Hays,738
tarrant:2467,REP,Sid Miller,342
tarrant:2519,DEM,Susan Hays,336
tarrant:2519,REP,Sid Miller,155
tarrant:2523,DEM,Susan Hays,833
tarrant:2523,REP,Sid Miller,479
tarrant:2524,DEM,Susan Hays,386
tarrant:2524,REP,Sid Miller,1120
tarrant:2525,DEM,Susan Hays,956
tarrant:2525,REP,Sid Miller,354
tarrant:2536,DEM,Susan Hays,543
tarrant:2536,REP,Sid Miller,413
tarrant:2537,DEM,Susan Hays,372
tarrant:2537,REP,Sid Miller,147
tarrant:2541,DEM,Susan Hays,710
tarrant:2541,REP,Sid Miller,353
tarrant:2548,DEM,Susan Hays,307
tarrant:2548,REP,Sid Miller,624
tarrant:2553,DEM,Susan Hays,412
