precinct,party,candidate,votes
1,DEM,Erin A. Nowell,478
1,LIB,Thomas Edward Oxford,34
1,REP,Debra Lehrmann,1207
10,DEM,Erin A. Nowell,54
10,LIB,Thomas Edward Oxford,7
10,REP,Debra Lehrmann,462
11,DEM,Erin A. Nowell,712
11,LIB,Thomas Edward Oxford,49
11,REP,Debra Lehrmann,1056
12,DEM,Erin A. Nowell,614
12,LIB,Thomas Edward Oxford,34
12,REP,Debra Lehrmann,1069
13,DEM,Erin A. Nowell,894
13,LIB,Thomas Edward Oxford,47
13,REP,Debra Lehrmann,1360
14,DEM,Erin A. Nowell,450
14,LIB,Thomas Edward Oxford,36
14,REP,Debra Lehrmann,1925
15,DEM,Erin A. Nowell,136
15,LIB,Thomas Edward Oxford,35
15,REP,Debra Lehrmann,1196
16,DEM,Erin A. Nowell,179
16,LIB,Thomas Edward Oxford,27
16,REP,Debra Lehrmann,581
17,DEM,Erin A. Nowell,383
17,LIB,Thomas Edward Oxford,19
17,REP,Debra Lehrmann,463
18,DEM,Erin A. Nowell,740
18,LIB,Thomas Edward Oxford,35
18,REP,Debra Lehrmann,1819
19,DEM,Erin A. Nowell,255
19,LIB,Thomas Edward Oxford,11
19,REP,Debra Lehrmann,309
2,DEM,Erin A. Nowell,413
2,LIB,Thomas Edward Oxford,41
2,REP,Debra Lehrmann,1527
20,DEM,Erin A. Nowell,132
20,LIB,Thomas Edward Oxford,12
20,REP,Debra Lehrmann,578
21,DEM,Erin A. Nowell,1464
21,LIB,Thomas Edward Oxford,58
21,REP,Debra Lehrmann,669
22,DEM,Erin A. Nowell,467
22,LIB,Thomas Edward Oxford,58
22,REP,Debra Lehrmann,1784
23,DEM,Erin A. Nowell,456
23,LIB,Thomas Edward Oxford,52
23,REP,Debra Lehrmann,1286
24,DEM,Erin A. Nowell,129
24,LIB,Thomas Edward Oxford,14
24,REP,Debra Lehrmann,599
25,DEM,Erin A. Nowell,135
25,LIB,Thomas Edward Oxford,13
25,REP,Debra Lehrmann,634
26,DEM,Erin A. Nowell,841
26,LIB,Thomas Edward Oxford,37
26,REP,Debra Lehrmann,1057
27,DEM,Erin A. Nowell,639
27,LIB,Thomas Edward Oxford,22
27,REP,Debra Lehrmann,780
28,DEM,Erin A. Nowell,795
28,LIB,Thomas Edward Oxford,44
28,REP,Debra Lehrmann,1217
29,DEM,Erin A. Nowell,1050
29,LIB,Thomas Edward Oxford,32
29,REP,Debra Lehrmann,720
3,DEM,Erin A. Nowell,483
3,LIB,Thomas Edward Oxford,45
3,REP,Debra Lehrmann,1482
30,DEM,Erin A. Nowell,268
30,LIB,Thomas Edward Oxford,29
30,REP,Debra Lehrmann,1429
31,DEM,Erin A. Nowell,85
31,LIB,Thomas Edward Oxford,11
31,REP,Debra Lehrmann,524
32,DEM,Erin A. Nowell,223
32,LIB,Thomas Edward Oxford,18
32,REP,Debra Lehrmann,1158
33,DEM,Erin A. Nowell,250
33,LIB,Thomas Edward Oxford,17
33,REP,Debra Lehrmann,805
34,DEM,Erin A. Nowell,536
34,LIB,Thomas Edward Oxford,47
34,REP,Debra Lehrmann,2111
35,DEM,Erin A. Nowell,146
35,LIB,Thomas Edward Oxford,17
35,REP,Debra Lehrmann,780
36,DEM,Erin A. Nowell,150
36,LIB,Thomas Edward Oxford,13
36,REP,Debra Lehrmann,387
37,DEM,Erin A. Nowell,737
37,LIB,Thomas Edward Oxford,49
37,REP,Debra Lehrmann,1154
38,DEM,Erin A. Nowell,93
38,LIB,Thomas Edward Oxford,8
38,REP,Debra Lehrmann,313
39,DEM,Erin A. Nowell,407
39,LIB,Thomas Edward Oxford,28
39,REP,Debra Lehrmann,1012
4,DEM,Erin A. Nowell,330
4,LIB,Thomas Edward Oxford,45
4,REP,Debra Lehrmann,1208
40,DEM,Erin A. Nowell,228
40,LIB,Thomas Edward Oxford,19
40,REP,Debra Lehrmann,908
41,DEM,Erin A. Nowell,658
41,LIB,Thomas Edward Oxford,19
41,REP,Debra Lehrmann,478
42,DEM,Erin A. Nowell,88
42,LIB,Thomas Edward Oxford,5
42,REP,Debra Lehrmann,209
43,DEM,Erin A. Nowell,555
43,LIB,Thomas Edward Oxford,34
43,REP,Debra Lehrmann,1420
44,DEM,Erin A. Nowell,1263
44,LIB,Thomas Edward Oxford,54
44,REP,Debra Lehrmann,962
45,DEM,Erin A. Nowell,437
45,LIB,Thomas Edward Oxford,42
45,REP,Debra Lehrmann,1221
46,DEM,Erin A. Nowell,800
46,LIB,Thomas Edward Oxford,47
46,REP,Debra Lehrmann,1569
47,DEM,Erin A. Nowell,510
47,LIB,Thomas Edward Oxford,37
47,REP,Debra Lehrmann,781
48,DEM,Erin A. Nowell,349
48,LIB,Thomas Edward Oxford,21
48,REP,Debra Lehrmann,923
49,DEM,Erin A. Nowell,148
49,LIB,Thomas Edward Oxford,13
49,REP,Debra Lehrmann,978
5,DEM,Erin A. Nowell,192
5,LIB,Thomas Edward Oxford,14
5,REP,Debra Lehrmann,920
50,DEM,Erin A. Nowell,936
50,LIB,Thomas Edward Oxford,15
50,REP,Debra Lehrmann,313
51,DEM,Erin A. Nowell,460
51,LIB,Thomas Edward Oxford,27
51,REP,Debra Lehrmann,1410
52,DEM,Erin A. Nowell,453
52,LIB,Thomas Edward Oxford,31
52,REP,Debra Lehrmann,1105
53,DEM,Erin A. Nowell,1010
53,LIB,Thomas Edward Oxford,30
53,REP,Debra Lehrmann,312
54,DEM,Erin A. Nowell,977
54,LIB,Thomas Edward Oxford,35
54,REP,Debra Lehrmann,545
55,DEM,Erin A. Nowell,409
55,LIB,Thomas Edward Oxford,37
55,REP,Debra Lehrmann,1161
56,DEM,Erin A. Nowell,637
56,LIB,Thomas Edward Oxford,49
56,REP,Debra Lehrmann,1555
57,DEM,Erin A. Nowell,123
57,LIB,Thomas Edward Oxford,10
57,REP,Debra Lehrmann,483
58,DEM,Erin A. Nowell,1097
58,LIB,Thomas Edward Oxford,25
58,REP,Debra Lehrmann,680
59,DEM,Erin A. Nowell,821
