precinct,party,candidate,votes
1,DEM,Percy C. Singleton Jr.,494
1,REP,Greg Hill,1219
10,DEM,Percy C. Singleton Jr.,57
10,REP,Greg Hill,465
11,DEM,Percy C. Singleton Jr.,704
11,REP,Greg Hill,1089
12,DEM,Percy C. Singleton Jr.,613
12,REP,Greg Hill,1101
13,DEM,Percy C. Singleton Jr.,892
13,REP,Greg Hill,1404
14,DEM,Percy C. Singleton Jr.,459
14,REP,Greg Hill,1950
15,DEM,Percy C. Singleton Jr.,135
15,REP,Greg Hill,1234
16,DEM,Percy C. Singleton Jr.,188
16,REP,Greg Hill,600
17,DEM,Percy C. Singleton Jr.,390
17,REP,Greg Hill,471
18,DEM,Percy C. Singleton Jr.,718
18,REP,Greg Hill,1868
19,DEM,Percy C. Singleton Jr.,260
19,REP,Greg Hill,316
2,DEM,Percy C. Singleton Jr.,402
2,REP,Greg Hill,1564
20,DEM,Percy C. Singleton Jr.,127
20,REP,Greg Hill,584
21,DEM,Percy C. Singleton Jr.,1452
21,REP,Greg Hill,709
22,DEM,Percy C. Singleton Jr.,470
22,REP,Greg Hill,1823
23,DEM,Percy C. Singleton Jr.,460
23,REP,Greg Hill,1323
24,DEM,Percy C. Singleton Jr.,130
24,REP,Greg Hill,611
25,DEM,Percy C. Singleton Jr.,137
25,REP,Greg Hill,642
26,DEM,Percy C. Singleton Jr.,835
26,REP,Greg Hill,1082
27,DEM,Percy C. Singleton Jr.,618
27,REP,Greg Hill,813
28,DEM,Percy C. Singleton Jr.,780
28,REP,Greg Hill,1267
29,DEM,Percy C. Singleton Jr.,1050
29,REP,Greg Hill,739
3,DEM,Percy C. Singleton Jr.,469
3,REP,Greg Hill,1531
30,DEM,Percy C. Singleton Jr.,276
30,REP,Greg Hill,1443
31,DEM,Percy C. Singleton Jr.,88
31,REP,Greg Hill,527
32,DEM,Percy C. Singleton Jr.,216
32,REP,Greg Hill,1176
33,DEM,Percy C. Singleton Jr.,255
33,REP,Greg Hill,816
34,DEM,Percy C. Singleton Jr.,536
34,REP,Greg Hill,2143
35,DEM,Percy C. Singleton Jr.,148
35,REP,Greg Hill,796
36,DEM,Percy C. Singleton Jr.,151
36,REP,Greg Hill,399
37,DEM,Percy C. Singleton Jr.,708
37,REP,Greg Hill,1223
38,DEM,Percy C. Singleton Jr.,92
38,REP,Greg Hill,318
39,DEM,Percy C. Singleton Jr.,404
39,REP,Greg Hill,1033
4,DEM,Percy C. Singleton Jr.,325
4,REP,Greg Hill,1253
40,DEM,Percy C. Singleton Jr.,229
40,REP,Greg Hill,923
41,DEM,Percy C. Singleton Jr.,638
41,REP,Greg Hill,508
42,DEM,Percy C. Singleton Jr.,85
42,REP,Greg Hill,217
43,DEM,Percy C. Singleton Jr.,554
43,REP,Greg Hill,1445
44,DEM,Percy C. Singleton Jr.,1272
44,REP,Greg Hill,986
45,DEM,Percy C. Singleton Jr.,441
45,REP,Greg Hill,1250
46,DEM,Percy C. Singleton Jr.,774
46,REP,Greg Hill,1625
47,DEM,Percy C. Singleton Jr.,496
47,REP,Greg Hill,830
48,DEM,Percy C. Singleton Jr.,355
48,REP,Greg Hill,936
49,DEM,Percy C. Singleton Jr.,140
49,REP,Greg Hill,986
5,DEM,Percy C. Singleton Jr.,194
5,REP,Greg Hill,922
50,DEM,Percy C. Singleton Jr.,941
50,REP,Greg Hill,310
51,DEM,Percy C. Singleton Jr.,449
51,REP,Greg Hill,1443
52,DEM,Percy C. Singleton Jr.,455
52,REP,Greg Hill,1131
53,DEM,Percy C. Singleton Jr.,1013
53,REP,Greg Hill,321
54,DEM,Percy C. Singleton Jr.,990
54,REP,Greg Hill,554
55,DEM,Percy C. Singleton Jr.,396
55,REP,Greg Hill,1205
56,DEM,Percy C. Singleton Jr.,649
56,REP,Greg Hill,1583
57,DEM,Percy C. Singleton Jr.,122
57,REP,Greg Hill,488
58,DEM,Percy C. Singleton Jr.,1091
58,REP,Greg Hill,704
59,DEM,Percy C. Singleton Jr.,816
59,REP,Greg Hill,486
6,DEM,Percy C. Singleton Jr.,77
6,REP,Greg Hill,776
60,DEM,Percy C. Singleton Jr.,1207
60,REP,Greg Hill,1341
61,DEM,Percy C. Singleton Jr.,91
61,REP,Greg Hill,421
62,DEM,Percy C. Singleton Jr.,1069
62,REP,Greg Hill,879
63,DEM,Percy C. Singleton Jr.,1364
63,REP,Greg Hill,497
64,DEM,Percy C. Singleton Jr.,4
64,REP,Greg Hill,12
65,DEM,Percy C. Singleton Jr.,841
65,REP,Greg Hill,1138
66,DEM,Percy C. Singleton Jr.,1518
66,REP,Greg Hill,731
67,DEM,Percy C. Singleton Jr.,792
67,REP,Greg Hill,301
68,DEM,Percy C. Singleton Jr.,981
68,REP,Greg Hill,360
69,DEM,Percy C. Singleton Jr.,824
69,REP,Greg Hill,421
7,DEM,Percy C. Singleton Jr.,327
7,REP,Greg Hill,505
70,DEM,Percy C. Singleton Jr.,1342
70,REP,Greg Hill,687
71,DEM,Percy C. Singleton Jr.,366
71,REP,Greg Hill,198
72,DEM,Percy C. Singleton Jr.,735
72,REP,Greg Hill,401
73,DEM,Percy C. Singleton Jr.,516
73,REP,Greg Hill,319
74,DEM,Percy C. Singleton Jr.,43
74,REP,Greg Hill,111
75,DEM,Percy C. Singleton Jr.,334
75,REP,Greg Hill,1080
76,DEM,Percy C. Singleton Jr.,156
76,REP,Greg Hill,651
77,DEM,Percy C. Singleton Jr.,454
77,REP,Greg Hill,1156
78,DEM,Percy C. Singleton Jr.,337
78,REP,Greg Hill,579
8,DEM,Percy C. Singleton Jr.,62
8,REP,Greg Hill,288
9,DEM,Percy C. Singleton Jr.,186
9,REP,Greg Hill,358
