precinct,party,candidate,votes
15,,Anthony Shue,172
15,,Dan Brack,233
15,,David Covey,145
15,,David Jones,236
15,,Over Votes,0
15,,Robert H. Hymes,183
15,,Under Votes,2281
16,,Anthony Shue,407
16,,Dan Brack,357
16,,David Covey,351
16,,David Jones,436
16,,Over Votes,0
16,,Robert H. Hymes,264
16,,Under Votes,4325
30,,Anthony Shue,92
30,,Dan Brack,179
30,,David Covey,77
30,,David Jones,138
30,,Over Votes,0
30,,Robert H. Hymes,86
30,,Under Votes,1408
31,,Anthony Shue,271
31,,Dan Brack,246
31,,David Covey,216
31,,David Jones,312
31,,Over Votes,0
31,,Robert H. Hymes,181
31,,Under Votes,3139
32,,Anthony Shue,263
32,,Dan Brack,307
32,,David Covey,259
32,,David Jones,298
32,,Over Votes,0
32,,Robert H. Hymes,231
32,,Under Votes,2542
8,,Anthony Shue,83
8,,Dan Brack,96
8,,David Covey,70
8,,David Jones,109
8,,Over Votes,0
8,,Robert H. Hymes,73
8,,Under Votes,729
9,,Anthony Shue,28
9,,Dan Brack,36
9,,David Covey,29
9,,David Jones,52
9,,Over Votes,0
9,,Robert H. Hymes,25
9,,Under Votes,300
