precinct,party,candidate,votes
101,,Jacqueline Abernathy,0
101,,Mark V Goloby,0
101,DEM,Beto O'Rourke,172
101,GRN,Delilah Barrios,0
101,LIB,Mark Tippetts,5
101,REP,Greg Abbott,700
102,,Jacqueline Abernathy,0
102,,Mark V Goloby,0
102,DEM,Beto O'Rourke,141
102,GRN,Delilah Barrios,2
102,LIB,Mark Tippetts,4
102,REP,Greg Abbott,375
103,,Jacqueline Abernathy,0
103,,Mark V Goloby,0
103,DEM,Beto O'Rourke,73
103,GRN,Delilah Barrios,0
103,LIB,Mark Tippetts,6
103,REP,Greg Abbott,357
104,,Jacqueline Abernathy,0
104,,Mark V Goloby,0
104,DEM,Beto O'Rourke,136
104,GRN,Delilah Barrios,1
104,LIB,Mark Tippetts,6
104,REP,Greg Abbott,532
108,,Jacqueline Abernathy,0
108,,Mark V Goloby,0
108,DEM,Beto O'Rourke,98
108,GRN,Delilah Barrios,2
108,LIB,Mark Tippetts,2
108,REP,Greg Abbott,747
109,,Jacqueline Abernathy,0
109,,Mark V Goloby,0
109,DEM,Beto O'Rourke,3
109,GRN,Delilah Barrios,0
109,LIB,Mark Tippetts,0
109,REP,Greg Abbott,46
110,,Jacqueline Abernathy,0
110,,Mark V Goloby,0
110,DEM,Beto O'Rourke,263
110,GRN,Delilah Barrios,2
110,LIB,Mark Tippetts,13
110,REP,Greg Abbott,1065
111,,Jacqueline Abernathy,0
111,,Mark V Goloby,0
111,DEM,Beto O'Rourke,186
111,GRN,Delilah Barrios,2
111,LIB,Mark Tippetts,7
111,REP,Greg Abbott,478
201,,Jacqueline Abernathy,0
201,,Mark V Goloby,0
201,DEM,Beto O'Rourke,257
201,GRN,Delilah Barrios,2
201,LIB,Mark Tippetts,7
201,REP,Greg Abbott,1199
202,,Jacqueline Abernathy,0
202,,Mark V Goloby,0
202,DEM,Beto O'Rourke,226
202,GRN,Delilah Barrios,1
202,LIB,Mark Tippetts,8
202,REP,Greg Abbott,988
203,,Jacqueline Abernathy,0
203,,Mark V Goloby,0
203,DEM,Beto O'Rourke,315
203,GRN,Delilah Barrios,3
203,LIB,Mark Tippetts,9
203,REP,Greg Abbott,1564
204,,Jacqueline Abernathy,0
204,,Mark V Goloby,0
204,DEM,Beto O'Rourke,251
204,GRN,Delilah Barrios,8
204,LIB,Mark Tippetts,18
204,REP,Greg Abbott,1174
205,,Jacqueline Abernathy,0
205,,Mark V Goloby,0
205,DEM,Beto O'Rourke,180
205,GRN,Delilah Barrios,3
205,LIB,Mark Tippetts,9
205,REP,Greg Abbott,655
206,,Jacqueline Abernathy,0
206,,Mark V Goloby,0
206,DEM,Beto O'Rourke,99
