precinct,party,candidate,votes
401,DEM,Savannah Castellon Morales,65
401,REP,Billy Hall,160
402,DEM,Savannah Castellon Morales,259
402,REP,Billy Hall,169
403,DEM,Savannah Castellon Morales,373
403,REP,Billy Hall,170
404,DEM,Savannah Castellon Morales,127
404,REP,Billy Hall,305
405,DEM,Savannah Castellon Morales,96
405,REP,Billy Hall,55
406,DEM,Savannah Castellon Morales,250
406,REP,Billy Hall,327
407,DEM,Savannah Castellon Morales,167
407,REP,Billy Hall,533
408,DEM,Savannah Castellon Morales,81
408,REP,Billy Hall,64
409,DEM,Savannah Castellon Morales,126
409,REP,Billy Hall,200
412,DEM,Savannah Castellon Morales,80
412,REP,Billy Hall,84
