precinct,party,candidate,votes
101,DEM,Robert Johnson,166
101,REP,"Jesse F. McClure, III",699
102,DEM,Robert Johnson,132
102,REP,"Jesse F. McClure, III",373
103,DEM,Robert Johnson,79
103,REP,"Jesse F. McClure, III",349
104,DEM,Robert Johnson,132
104,REP,"Jesse F. McClure, III",528
108,DEM,Robert Johnson,101
108,REP,"Jesse F. McClure, III",738
109,DEM,Robert Johnson,3
109,REP,"Jesse F. McClure, III",46
110,DEM,Robert Johnson,266
110,REP,"Jesse F. McClure, III",1060
111,DEM,Robert Johnson,185
111,REP,"Jesse F. McClure, III",483
201,DEM,Robert Johnson,239
201,REP,"Jesse F. McClure, III",1212
202,DEM,Robert Johnson,227
202,REP,"Jesse F. McClure, III",982
203,DEM,Robert Johnson,307
203,REP,"Jesse F. McClure, III",1557
204,DEM,Robert Johnson,263
204,REP,"Jesse F. McClure, III",1177
205,DEM,Robert Johnson,173
205,REP,"Jesse F. McClure, III",664
206,DEM,Robert Johnson,91
206,REP,"Jesse F. McClure, III",444
207,DEM,Robert Johnson,76
207,REP,"Jesse F. McClure, III",920
208,DEM,Robert Johnson,280
208,REP,"Jesse F. McClure, III",1068
209,DEM,Robert Johnson,123
209,REP,"Jesse F. McClure, III",559
301,DEM,Robert Johnson,261
301,REP,"Jesse F. McClure, III",529
302,DEM,Robert Johnson,116
302,REP,"Jesse F. McClure, III",233
303,DEM,Robert Johnson,146
303,REP,"Jesse F. McClure, III",368
304,DEM,Robert Johnson,41
304,REP,"Jesse F. McClure, III",74
305,DEM,Robert Johnson,46
305,REP,"Jesse F. McClure, III",72
306,DEM,Robert Johnson,94
306,REP,"Jesse F. McClure, III",163
307,DEM,Robert Johnson,208
307,REP,"Jesse F. McClure, III",396
308,DEM,Robert Johnson,71
308,REP,"Jesse F. McClure, III",252
309,DEM,Robert Johnson,103
309,REP,"Jesse F. McClure, III",311
310,DEM,Robert Johnson,106
310,REP,"Jesse F. McClure, III",281
311,DEM,Robert Johnson,103
311,REP,"Jesse F. McClure, III",248
312,DEM,Robert Johnson,134
312,REP,"Jesse F. McClure, III",405
313,DEM,Robert Johnson,42
313,REP,"Jesse F. McClure, III",310
314,DEM,Robert Johnson,113
314,REP,"Jesse F. McClure, III",415
401,DEM,Robert Johnson,61
401,REP,"Jesse F. McClure, III",162
402,DEM,Robert Johnson,251
402,REP,"Jesse F. McClure, III",177
403,DEM,Robert Johnson,334
403,REP,"Jesse F. McClure, III",194
404,DEM,Robert Johnson,104
404,REP,"Jesse F. McClure, III",328
405,DEM,Robert Johnson,82
405,REP,"Jesse F. McClure, III",66
406,DEM,Robert Johnson,226
406,REP,"Jesse F. McClure, III",344
407,DEM,Robert Johnson,139
407,REP,"Jesse F. McClure, III",552
408,DEM,Robert Johnson,71
408,REP,"Jesse F. McClure, III",73
409,DEM,Robert Johnson,113
409,REP,"Jesse F. McClure, III",211
412,DEM,Robert Johnson,73
412,REP,"Jesse F. McClure, III",93
