Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,835,16,225,1076,0.7760223048,0.0148698885,0.2091078067,Rep,3
102,124,3,25,152,0.8157894737,0.0197368421,0.1644736842,Rep,3
103,320,2,29,351,0.9116809117,0.0056980057,0.0826210826,Rep,3
201,1467,20,289,1776,0.8260135135,0.0112612613,0.1627252252,Rep,3
202,311,4,31,346,0.8988439306,0.0115606936,0.0895953757,Rep,3
302,667,3,84,754,0.8846153846,0.0039787798,0.1114058355,Rep,3
303,346,7,50,403,0.8585607940,0.0173697270,0.1240694789,Rep,3
304,314,4,35,353,0.8895184136,0.0113314448,0.0991501416,Rep,3
305,814,19,176,1009,0.8067393459,0.0188305253,0.1744301288,Rep,3
401,184,4,59,247,0.7449392713,0.0161943320,0.2388663968,Rep,3
402,634,18,369,1021,0.6209598433,0.0176297747,0.3614103820,Rep,2
