precinct,party,candidate,votes
1,DEM,Amy Clark Meachum,131
1,LIB,Mark Ash,14
1,REP,Nathan Hecht,868
10,DEM,Amy Clark Meachum,38
10,LIB,Mark Ash,9
10,REP,Nathan Hecht,252
11,DEM,Amy Clark Meachum,71
11,LIB,Mark Ash,9
11,REP,Nathan Hecht,315
12,DEM,Amy Clark Meachum,213
12,LIB,Mark Ash,20
12,REP,Nathan Hecht,1079
13,DEM,Amy Clark Meachum,28
13,LIB,Mark Ash,3
13,REP,Nathan Hecht,149
14,DEM,Amy Clark Meachum,13
14,LIB,Mark Ash,0
14,REP,Nathan Hecht,78
15,DEM,Amy Clark Meachum,29
15,LIB,Mark Ash,13
15,REP,Nathan Hecht,298
16,DEM,Amy Clark Meachum,3
16,LIB,Mark Ash,1
16,REP,Nathan Hecht,73
2,DEM,Amy Clark Meachum,146
2,LIB,Mark Ash,16
2,REP,Nathan Hecht,901
4,DEM,Amy Clark Meachum,12
4,LIB,Mark Ash,2
4,REP,Nathan Hecht,53
5,DEM,Amy Clark Meachum,75
5,LIB,Mark Ash,5
5,REP,Nathan Hecht,393
6,DEM,Amy Clark Meachum,30
6,LIB,Mark Ash,4
6,REP,Nathan Hecht,226
7,DEM,Amy Clark Meachum,30
7,LIB,Mark Ash,3
7,REP,Nathan Hecht,177
9,DEM,Amy Clark Meachum,13
9,LIB,Mark Ash,3
9,REP,Nathan Hecht,97
