precinct,party,candidate,votes
1,DEM,Clayton Tucker,122
1,REP,Dawn Buckingham,884
10,DEM,Clayton Tucker,39
10,REP,Dawn Buckingham,259
11,DEM,Clayton Tucker,73
11,REP,Dawn Buckingham,313
12,DEM,Clayton Tucker,210
12,REP,Dawn Buckingham,1091
13,DEM,Clayton Tucker,28
13,REP,Dawn Buckingham,151
14,DEM,Clayton Tucker,14
14,REP,Dawn Buckingham,76
15,DEM,Clayton Tucker,29
15,REP,Dawn Buckingham,309
16,DEM,Clayton Tucker,3
16,REP,Dawn Buckingham,74
2,DEM,Clayton Tucker,148
2,REP,Dawn Buckingham,904
4,DEM,Clayton Tucker,11
4,REP,Dawn Buckingham,56
5,DEM,Clayton Tucker,64
5,REP,Dawn Buckingham,408
6,DEM,Clayton Tucker,31
6,REP,Dawn Buckingham,229
7,DEM,Clayton Tucker,32
7,REP,Dawn Buckingham,176
9,DEM,Clayton Tucker,12
9,REP,Dawn Buckingham,102
