precinct,registered,ballots_cast,blank
1B,208,,
1C,319,,
1D,569,,
1E,816,,
1F,820,,
1G,560,,
1H,592,,
1I,124,,
2D,673,,
2E,608,,
2F,236,,
2G,714,,
3D,846,,
3E,1218,,
3F,548,,
3G,567,,
3I,1320,,
4B,1818,,
4C,331,,
4D,1538,,
4E,741,,
4F,1790,,
4G,1853,,
1A3B,924,,
1A5A,1768,,
1E7C,1036,,
2A1A,1289,,
2B2A,1606,,
2C3A,1705,,
3C7G,2969,,
3H3C,838,,
4A6E,1407,,
