precinct,party,candidate,votes
1,DEM,Judith Zaffirini,70
1,REP,Frank Pomeroy,277
10,DEM,Judith Zaffirini,90
10,REP,Frank Pomeroy,246
11,DEM,Judith Zaffirini,9
11,REP,Frank Pomeroy,57
12,DEM,Judith Zaffirini,20
12,REP,Frank Pomeroy,100
13,DEM,Judith Zaffirini,64
13,REP,Frank Pomeroy,317
14,DEM,Judith Zaffirini,161
14,REP,Frank Pomeroy,548
2,DEM,Judith Zaffirini,128
2,REP,Frank Pomeroy,592
3,DEM,Judith Zaffirini,198
3,REP,Frank Pomeroy,272
4,DEM,Judith Zaffirini,149
4,REP,Frank Pomeroy,512
5,DEM,Judith Zaffirini,35
5,REP,Frank Pomeroy,214
6,DEM,Judith Zaffirini,48
6,REP,Frank Pomeroy,117
7,DEM,Judith Zaffirini,8
7,REP,Frank Pomeroy,14
8,DEM,Judith Zaffirini,19
8,REP,Frank Pomeroy,85
9,DEM,Judith Zaffirini,228
9,REP,Frank Pomeroy,370
