precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,36
101,DEM,Kathy Cheng,111
101,REP,Jane Bland,816
102,,Over Votes,0
102,,Under Votes,2
102,DEM,Kathy Cheng,14
102,REP,Jane Bland,107
201,,Over Votes,0
201,,Under Votes,15
201,DEM,Kathy Cheng,121
201,REP,Jane Bland,325
202,,Over Votes,0
202,,Under Votes,2
202,DEM,Kathy Cheng,13
202,REP,Jane Bland,106
301,,Over Votes,0
301,,Under Votes,24
301,DEM,Kathy Cheng,103
301,REP,Jane Bland,644
302,,Over Votes,0
302,,Under Votes,2
302,DEM,Kathy Cheng,15
302,REP,Jane Bland,177
401,,Over Votes,0
401,,Under Votes,20
401,DEM,Kathy Cheng,53
401,REP,Jane Bland,364
402,,Over Votes,1
402,,Under Votes,15
402,DEM,Kathy Cheng,21
402,REP,Jane Bland,230
403,,Over Votes,0
403,,Under Votes,2
403,DEM,Kathy Cheng,11
403,REP,Jane Bland,102
