precinct,party,candidate,votes
301,,Eric Ruiz,2
301,,Jamie McBee,23
301,,Over Votes,0
301,,Stephen Jones,61
301,,Under Votes,20
302,,Eric Ruiz,1
302,,Jamie McBee,8
302,,Over Votes,0
302,,Stephen Jones,16
302,,Under Votes,4
401,,Eric Ruiz,1
401,,Jamie McBee,16
401,,Over Votes,0
401,,Stephen Jones,18
401,,Under Votes,3
402,,Eric Ruiz,10
402,,Jamie McBee,109
402,,Over Votes,0
402,,Stephen Jones,111
402,,Under Votes,33
403,,Eric Ruiz,5
403,,Jamie McBee,35
403,,Over Votes,0
403,,Stephen Jones,52
403,,Under Votes,15
