precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,16,441,1285,60,1355,3157,0.51%,13.97%,40.70%,1.90%,42.92%
102,30,952,957,21,845,2805,1.07%,33.94%,34.12%,0.75%,30.12%
103,17,674,723,0,652,2053,0.83%,32.83%,35.22%,0.00%,31.76%
104,14,168,661,15,572,1430,0.98%,11.75%,46.22%,1.05%,40.00%
105,10,69,350,37,845,1311,0.76%,5.26%,26.70%,2.82%,64.45%
206,47,116,1326,112,2783,4384,1.07%,2.65%,30.25%,2.55%,63.48%
207,50,136,1218,203,4100,5707,0.88%,2.38%,21.34%,3.56%,71.84%
208,24,417,1137,54,1274,2906,0.83%,14.35%,39.13%,1.86%,43.84%
309,23,5472,450,120,41,6106,0.38%,89.62%,7.37%,1.97%,0.67%
310,14,1335,703,15,368,2435,0.57%,54.83%,28.87%,0.62%,15.11%
311,14,141,659,41,564,1419,0.99%,9.94%,46.44%,2.89%,39.75%
312,36,94,813,50,1397,2390,1.51%,3.93%,34.02%,2.09%,58.45%
313,58,139,1239,9,547,1992,2.91%,6.98%,62.20%,0.45%,27.46%
414,5,186,490,0,172,852,0.59%,21.83%,57.51%,0.00%,20.19%
415,19,174,1193,17,1023,2426,0.78%,7.17%,49.18%,0.70%,42.17%
416,39,750,2151,16,872,3828,1.02%,19.59%,56.19%,0.42%,22.78%
417,19,762,986,12,391,2170,0.88%,35.12%,45.44%,0.55%,18.02%
418,268,451,1313,61,2883,4976,5.39%,9.06%,26.39%,1.23%,57.94%
419,118,150,257,13,806,1344,8.78%,11.16%,19.12%,0.97%,59.97%
420,242,200,575,82,2004,3103,7.80%,6.45%,18.53%,2.64%,64.58%
