precinct,party,candidate,votes
1,DEM,Chrysta Castaneda,246
1,GRN,"Katija ""Kat"" Gruene",5
1,LIB,Matt Sterett,34
1,REP,"James ""Jim"" Wright",1823
10,DEM,Chrysta Castaneda,19
10,GRN,"Katija ""Kat"" Gruene",0
10,LIB,Matt Sterett,4
10,REP,"James ""Jim"" Wright",222
11,DEM,Chrysta Castaneda,170
11,GRN,"Katija ""Kat"" Gruene",1
11,LIB,Matt Sterett,8
11,REP,"James ""Jim"" Wright",235
12,DEM,Chrysta Castaneda,32
12,GRN,"Katija ""Kat"" Gruene",0
12,LIB,Matt Sterett,4
12,REP,"James ""Jim"" Wright",99
13,DEM,Chrysta Castaneda,20
13,GRN,"Katija ""Kat"" Gruene",1
13,LIB,Matt Sterett,4
13,REP,"James ""Jim"" Wright",233
14,DEM,Chrysta Castaneda,57
14,GRN,"Katija ""Kat"" Gruene",0
14,LIB,Matt Sterett,7
14,REP,"James ""Jim"" Wright",291
15,DEM,Chrysta Castaneda,31
15,GRN,"Katija ""Kat"" Gruene",0
15,LIB,Matt Sterett,4
15,REP,"James ""Jim"" Wright",203
2,DEM,Chrysta Castaneda,269
2,GRN,"Katija ""Kat"" Gruene",6
2,LIB,Matt Sterett,17
2,REP,"James ""Jim"" Wright",754
3,DEM,Chrysta Castaneda,5
3,GRN,"Katija ""Kat"" Gruene",0
3,LIB,Matt Sterett,0
3,REP,"James ""Jim"" Wright",113
4,DEM,Chrysta Castaneda,37
4,GRN,"Katija ""Kat"" Gruene",2
4,LIB,Matt Sterett,6
4,REP,"James ""Jim"" Wright",280
5,DEM,Chrysta Castaneda,335
5,GRN,"Katija ""Kat"" Gruene",9
5,LIB,Matt Sterett,23
5,REP,"James ""Jim"" Wright",1151
6,DEM,Chrysta Castaneda,37
6,GRN,"Katija ""Kat"" Gruene",5
6,LIB,Matt Sterett,10
6,REP,"James ""Jim"" Wright",312
7,DEM,Chrysta Castaneda,103
7,GRN,"Katija ""Kat"" Gruene",3
7,LIB,Matt Sterett,11
7,REP,"James ""Jim"" Wright",423
8,DEM,Chrysta Castaneda,65
8,GRN,"Katija ""Kat"" Gruene",1
8,LIB,Matt Sterett,6
8,REP,"James ""Jim"" Wright",360
9,DEM,Chrysta Castaneda,69
9,GRN,"Katija ""Kat"" Gruene",3
9,LIB,Matt Sterett,5
9,REP,"James ""Jim"" Wright",309
