precinct,party,candidate,votes
1,DEM,Gisela D. Triana,140
1,LIB,Tom Oxford,4
1,REP,Brett Busby,84
2,DEM,Gisela D. Triana,164
2,LIB,Tom Oxford,8
2,REP,Brett Busby,87
3,DEM,Gisela D. Triana,18
3,LIB,Tom Oxford,0
3,REP,Brett Busby,4
4,DEM,Gisela D. Triana,263
4,LIB,Tom Oxford,6
4,REP,Brett Busby,88
5,DEM,Gisela D. Triana,182
5,LIB,Tom Oxford,9
5,REP,Brett Busby,76
6,DEM,Gisela D. Triana,4
6,LIB,Tom Oxford,0
6,REP,Brett Busby,12
7,DEM,Gisela D. Triana,645
7,LIB,Tom Oxford,19
7,REP,Brett Busby,225
