precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,80,693,1217,5,1646,3641,2.20%,19.03%,33.42%,0.14%,45.21%
2,17,105,1408,60,2006,3596,0.47%,2.92%,39.15%,1.67%,55.78%
3,52,193,761,74,2033,3113,1.67%,6.20%,24.45%,2.38%,65.31%
4,6,7,116,19,377,525,1.14%,1.33%,22.10%,3.62%,71.81%
5,19,35,256,23,610,943,2.01%,3.71%,27.15%,2.44%,64.69%
6,26,122,667,14,556,1385,1.88%,8.81%,48.16%,1.01%,40.14%
7,3,2,26,0,130,158,1.90%,1.27%,16.46%,0.00%,82.28%
8,10,10,236,17,557,830,1.20%,1.20%,28.43%,2.05%,67.11%
9,15,19,142,26,595,797,1.88%,2.38%,17.82%,3.26%,74.65%
