precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,86,579,1763,84,1856,4368,1.97%,13.26%,40.36%,1.92%,42.49%
2,137,436,1946,84,2344,4947,2.77%,8.81%,39.34%,1.70%,47.38%
3,1188,866,2861,227,5952,11094,10.71%,7.81%,25.79%,2.05%,53.65%
4,166,369,707,69,2003,3314,5.01%,11.13%,21.33%,2.08%,60.44%
5,1,9,33,10,354,407,0.25%,2.21%,8.11%,2.46%,86.98%
6,831,297,1217,70,3797,6212,13.38%,4.78%,19.59%,1.13%,61.12%
7,27,97,1018,146,2146,3434,0.79%,2.82%,29.64%,4.25%,62.49%
8,57,115,953,147,3521,4793,1.19%,2.40%,19.88%,3.07%,73.46%
9,39,279,309,94,2047,2768,1.41%,10.08%,11.16%,3.40%,73.95%
10,57,1433,4928,29,822,7269,0.78%,19.71%,67.79%,0.40%,11.31%
11,75,222,846,129,2508,3780,1.98%,5.87%,22.38%,3.41%,66.35%
12,74,113,3750,86,2315,6338,1.17%,1.78%,59.17%,1.36%,36.53%
13,120,222,1762,211,5781,8096,1.48%,2.74%,21.76%,2.61%,71.41%
14,192,385,4520,199,3674,8970,2.14%,4.29%,50.39%,2.22%,40.96%
15,310,332,1119,171,4879,6811,4.55%,4.87%,16.43%,2.51%,71.63%
16,63,111,2487,284,4763,7708,0.82%,1.44%,32.27%,3.68%,61.79%
17,67,210,2582,213,4460,7532,0.89%,2.79%,34.28%,2.83%,59.21%
18,127,410,2714,224,5374,8849,1.44%,4.63%,30.67%,2.53%,60.73%
19,40,442,612,187,4339,5620,0.71%,7.86%,10.89%,3.33%,77.21%
20,66,409,3602,48,1487,5612,1.18%,7.29%,64.18%,0.86%,26.50%
21,259,937,2111,165,4120,7592,3.41%,12.34%,27.81%,2.17%,54.27%
22,105,487,1397,274,5607,7870,1.33%,6.19%,17.75%,3.48%,71.25%
23,96,1014,2848,170,3991,8119,1.18%,12.49%,35.08%,2.09%,49.16%
24,210,738,1048,116,2871,4983,4.21%,14.81%,21.03%,2.33%,57.62%
25,105,202,2940,218,4222,7687,1.37%,2.63%,38.25%,2.84%,54.92%
26,82,239,3433,185,2887,6826,1.20%,3.50%,50.29%,2.71%,42.29%
27,437,757,1684,183,4222,7283,6.00%,10.39%,23.12%,2.51%,57.97%
28,73,125,1577,162,3588,5525,1.32%,2.26%,28.54%,2.93%,64.94%
29,88,207,1164,288,5755,7502,1.17%,2.76%,15.52%,3.84%,76.71%
30,75,170,534,88,3095,3962,1.89%,4.29%,13.48%,2.22%,78.12%
31,580,253,928,115,4275,6151,9.43%,4.11%,15.09%,1.87%,69.50%
32,312,472,1221,148,2695,4848,6.44%,9.74%,25.19%,3.05%,55.59%
33,386,160,608,129,3199,4482,8.61%,3.57%,13.57%,2.88%,71.37%
34,147,172,627,66,2519,3531,4.16%,4.87%,17.76%,1.87%,71.34%
35,441,1211,2840,104,4534,9130,4.83%,13.26%,31.11%,1.14%,49.66%
36,60,179,2651,126,3707,6723,0.89%,2.66%,39.43%,1.87%,55.14%
37,287,444,1935,155,3156,5977,4.80%,7.43%,32.37%,2.59%,52.80%
38,225,244,779,272,6495,8015,2.81%,3.04%,9.72%,3.39%,81.04%
39,110,161,960,282,5767,7280,1.51%,2.21%,13.19%,3.87%,79.22%
40,479,885,1487,205,6365,9421,5.08%,9.39%,15.78%,2.18%,67.56%
41,61,173,1864,210,4703,7011,0.87%,2.47%,26.59%,3.00%,67.08%
42,36,29,490,41,1033,1629,2.21%,1.78%,30.08%,2.52%,63.41%
43,236,443,1117,219,5757,7772,3.04%,5.70%,14.37%,2.82%,74.07%
44,118,918,2033,67,2638,5774,2.04%,15.90%,35.21%,1.16%,45.69%
45,241,203,743,101,2446,3734,6.45%,5.44%,19.90%,2.70%,65.51%
46,964,1499,2089,156,5493,10201,9.45%,14.69%,20.48%,1.53%,53.85%
47,380,928,2235,169,3643,7355,5.17%,12.62%,30.39%,2.30%,49.53%
48,233,61,394,57,2395,3140,7.42%,1.94%,12.55%,1.82%,76.27%
49,198,86,618,98,2240,3240,6.11%,2.65%,19.07%,3.02%,69.14%
50,88,168,569,172,4131,5128,1.72%,3.28%,11.10%,3.35%,80.56%
51,154,1444,2844,36,2305,6783,2.27%,21.29%,41.93%,0.53%,33.98%
52,139,355,4663,208,4450,9815,1.42%,3.62%,47.51%,2.12%,45.34%
53,165,516,2548,157,4361,7747,2.13%,6.66%,32.89%,2.03%,56.29%
54,43,182,3158,109,1771,5263,0.82%,3.46%,60.00%,2.07%,33.65%
55,19,90,2211,51,1654,4025,0.47%,2.24%,54.93%,1.27%,41.09%
56,415,354,1001,113,3029,4912,8.45%,7.21%,20.38%,2.30%,61.67%
57,40,132,687,161,3237,4257,0.94%,3.10%,16.14%,3.78%,76.04%
58,160,48,302,56,2429,2995,5.34%,1.60%,10.08%,1.87%,81.10%
59,167,46,222,43,1622,2100,7.95%,2.19%,10.57%,2.05%,77.24%
60,334,886,4831,64,2482,8597,3.89%,10.31%,56.19%,0.74%,28.87%
61,683,207,938,132,4502,6462,10.57%,3.20%,14.52%,2.04%,69.67%
62,252,120,406,82,2687,3547,7.10%,3.38%,11.45%,2.31%,75.75%
63,104,186,760,277,6461,7788,1.34%,2.39%,9.76%,3.56%,82.96%
64,43,104,2505,134,2094,4880,0.88%,2.13%,51.33%,2.75%,42.91%
65,79,135,2411,279,5619,8523,0.93%,1.58%,28.29%,3.27%,65.93%
66,147,243,2240,206,4424,7260,2.02%,3.35%,30.85%,2.84%,60.94%
67,338,191,739,112,2689,4069,8.31%,4.69%,18.16%,2.75%,66.09%
68,342,867,1876,149,4635,7869,4.35%,11.02%,23.84%,1.89%,58.90%
69,558,192,774,147,4150,5821,9.59%,3.30%,13.30%,2.53%,71.29%
70,340,97,485,95,2549,3566,9.53%,2.72%,13.60%,2.66%,71.48%
71,626,157,989,125,4471,6368,9.83%,2.47%,15.53%,1.96%,70.21%
72,78,83,302,117,3927,4507,1.73%,1.84%,6.70%,2.60%,87.13%
73,136,370,597,67,1832,3002,4.53%,12.33%,19.89%,2.23%,61.03%
74,98,240,2365,141,2596,5440,1.80%,4.41%,43.47%,2.59%,47.72%
75,514,696,1148,151,4219,6728,7.64%,10.34%,17.06%,2.24%,62.71%
76,314,374,1135,196,5742,7761,4.05%,4.82%,14.62%,2.53%,73.99%
77,103,87,459,124,4507,5280,1.95%,1.65%,8.69%,2.35%,85.36%
78,881,197,1115,196,4690,7079,12.45%,2.78%,15.75%,2.77%,66.25%
79,170,358,676,58,2261,3523,4.83%,10.16%,19.19%,1.65%,64.18%
80,448,624,1768,195,5402,8437,5.31%,7.40%,20.96%,2.31%,64.03%
81,420,283,1049,198,4154,6104,6.88%,4.64%,17.19%,3.24%,68.05%
82,531,617,2260,169,5436,9013,5.89%,6.85%,25.07%,1.88%,60.31%
83,35,55,703,56,1774,2623,1.33%,2.10%,26.80%,2.13%,67.63%
84,1175,1484,3106,213,4231,10209,11.51%,14.54%,30.42%,2.09%,41.44%
